window_id,run_id,window_start_sim_time,window_end_sim_time,operating_mode,throttle_mean,throttle_std,throttle_min,throttle_max,rpm_mean,rpm_std,rpm_min,rpm_max,crank_angle_mean,crank_angle_std,crank_angle_min,crank_angle_max,mean_torque_mean,mean_torque_std,mean_torque_min,mean_torque_max,instant_torque_mean,instant_torque_std,instant_torque_min,instant_torque_max,instant_torque_rms,instant_torque_peak,load_torque_mean,load_torque_std,load_torque_min,load_torque_max,friction_torque_mean,friction_torque_std,friction_torque_min,friction_torque_max,net_torque_mean,net_torque_std,net_torque_min,net_torque_max,cylinder_1_torque_mean,cylinder_1_torque_std,cylinder_1_torque_min,cylinder_1_torque_max,cylinder_2_torque_mean,cylinder_2_torque_std,cylinder_2_torque_min,cylinder_2_torque_max,cylinder_3_torque_mean,cylinder_3_torque_std,cylinder_3_torque_min,cylinder_3_torque_max,cylinder_4_torque_mean,cylinder_4_torque_std,cylinder_4_torque_min,cylinder_4_torque_max,cht_mean,cht_std,cht_min,cht_max,egt_mean,egt_std,egt_min,egt_max,oil_temperature_mean,oil_temperature_std,oil_temperature_min,oil_temperature_max,oil_pressure_mean,oil_pressure_std,oil_pressure_min,oil_pressure_max,oil_pressure_psi_mean,oil_pressure_psi_std,oil_pressure_psi_min,oil_pressure_psi_max,fuel_flow_mean,fuel_flow_std,fuel_flow_min,fuel_flow_max,fuel_flow_lph_mean,fuel_flow_lph_std,fuel_flow_lph_min,fuel_flow_lph_max,fuel_pressure_mean,fuel_pressure_std,fuel_pressure_min,fuel_pressure_max,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_rms,vibration_peak,degradation_type,target_component,active_severity,current_health,is_degraded
HEALTHY_008_W0000,HEALTHY_008,0.0,4.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1155.6113636673483,64.17890231602848,909.8159130382961,1201.9308460719928,357.2687367987504,208.09441553460172,0.14011542551259026,718.0764761898998,23.804046743107822,0.32510303860082523,22.48604081632653,24.01840378598812,23.84926298207749,16.258980553782088,0.0,47.005009139145535,28.864195700496413,47.005009139145535,20.340924562575832,2.159795334617895,12.305319198131228,21.86278310511069,2.2597739292485484,0.12769175796722015,1.760428264357169,2.3465219117381015,1.2485644902531101,16.530595163267936,-24.130832876892384,29.199283239542204,5.955979646775668,13.875908473826563,-1.6330299281676144,48.97087612589878,5.903857979996877,13.958656638216842,-1.6324775393901116,48.97947979460935,5.909429972450405,13.95195293828883,-1.6329907113273179,49.013739473585254,6.068229402016772,14.049929706217956,-1.633401082246628,49.00566482103734,13.9186290698988,3.2187509422421683,10.914910092445107,24.865130491299684,495.7688947987368,19.515204182766876,483.7238303070323,594.6997908125288,22.69110930470624,1.3323989076006886,20.28810972464831,25.196416361111737,381.78579592556196,3.4320266832091044,368.3269490378399,386.3187096161557,55.369046785536845,0.4720662211015473,53.504271782699966,55.6873501943137,0.0010288258419008413,1.5675348109864134e-05,0.0009682618606998741,0.0010395648603204884,5.144129209504208,0.07837674054932066,4.84130930349937,5.197824301602442,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.32435035457977585,0.12553271332862995,0.05738790208129067,0.4974300193758715,0.34779536315436166,0.4974300193758715,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0001,HEALTHY_008,1.0,5.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1185.682950583044,14.668884262266758,1126.9042651227583,1203.3010202571204,358.9501863747201,208.6726286139584,0.7939269767030055,719.786880990766,23.954162915054418,0.06931934941383373,23.666705823435752,24.01961356016269,23.960510026020692,16.375825574252605,0.0,47.005009139145535,29.021952104318963,47.005009139145535,21.364176429524054,0.5267700181858566,19.229735128258948,21.87240076764343,2.319429397418945,0.02894362245677672,2.2006883378502784,2.347037984516445,0.2769041990776955,16.53082056614063,-24.13802027141115,24.61658457640003,5.9124006650688665,14.00371258735323,-1.6330299281676144,48.993528073409905,6.0838350682336495,14.060147900865545,-1.633454410752971,48.97947979460935,5.949745871350201,13.965434604897153,-1.6332840750166195,49.013739473585254,6.0035306140132825,14.11856647076708,-1.633401082246628,49.00742114646091,12.340992484231531,1.0292241711631973,10.820344906839411,16.392169172700108,488.2657147609904,1.871311330168081,483.7238303070323,495.32620352922396,21.791758935624944,1.3109933394054345,19.231759309051647,24.580496494397604,383.30196507484885,1.266407932951678,378.87723622565494,386.3187096161557,55.58892715312269,0.10538386515047526,55.155515835548876,55.68922027560009,0.001036174061553984,3.614073764287096e-06,0.0010213862858977599,0.001039629617254712,5.18087030776992,0.01807036882143549,5.1069314294887995,5.19814808627356,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3262619529690564,0.1269933310576258,0.05738790208129067,0.5091607849000604,0.3501059383790777,0.5091607849000604,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0002,HEALTHY_008,2.0,6.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1192.1153479018512,5.87838265347031,1173.8398538578313,1206.3095174376922,362.04387820683326,207.8565521072976,2.6588386361669336,719.786880990766,23.98481817522269,0.02369913093834622,23.902212342194346,24.019848660360175,23.95255564683346,16.353439471733925,0.0,47.00967793436569,29.00275684431255,47.00967793436569,21.59815842910711,0.1857717094128511,20.95765388264823,21.874270278010645,2.332256040657065,0.010041819629255553,2.29743494551409,2.3471382871337596,0.02214117706928786,16.503567683189843,-24.13802027141115,23.50417112945275,6.052328115235538,14.043270934030742,-1.633562439782027,48.993528073409905,6.017085360271341,14.120644956272011,-1.633454410752971,48.979525893351706,5.912972335366236,13.991844798613272,-1.6332840750166195,49.0140698274569,5.959856762984328,13.95579131917378,-1.633401082246628,49.00742114646091,11.86478959892346,0.4290451892006817,10.820344906839411,13.465289677321868,487.7707536856016,1.4987238734812158,483.7238303070323,492.4688962927524,20.92586193167806,1.2493248242809043,18.621946080427396,23.413174676316082,383.6506668945495,1.0055665838098178,380.5673894750726,386.3187096161557,55.63560693505143,0.03644193093752187,55.50909569413349,55.689583730386325,0.001037776464121533,1.2581747870833826e-06,0.0010334187197776877,0.0010396422035826181,5.188882320607664,0.006290873935416895,5.167093598888439,5.198211017913091,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3261088213682283,0.1275977307527878,0.05738790208129067,0.5105546181737793,0.3501830153897187,0.5105546181737793,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0003,HEALTHY_008,3.0,7.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1193.509114485699,5.001758728949319,1179.694094967117,1206.3095174376922,360.15814113779413,207.7036788169121,2.6588386361669336,719.786880990766,23.990894653614514,0.01994562771251174,23.945684323833518,24.01994677396444,23.993085024134526,16.38038198233543,0.0,47.00967793436569,29.051420668576053,47.00967793436569,21.64572332745835,0.1568614362966754,21.292044315581354,21.875050520156996,2.3348290511203422,0.008464596754888724,2.3156908069931776,2.347180147270379,0.012532645555838932,16.53127466634768,-24.138755100694173,23.345883885151785,5.996801472065543,14.09894488635098,-1.633562439782027,48.993528073409905,6.060083784559458,14.052017611806804,-1.633454410752971,48.979525893351706,6.05989046155555,14.065411836187451,-1.6334169584061857,49.0140698274569,5.866488482627461,13.986685347883114,-1.633401082246628,49.00898071254999,11.723652969570438,0.32424384555429747,10.807993451695754,12.732303534591626,487.7814666052744,1.5026500774053004,483.3512549778645,492.1463517937146,20.087562711580503,1.1949124079097437,17.942585240383202,22.566714834951252,383.7140220887397,0.982848009634699,380.5673894750726,386.3187096161557,55.644945814531354,0.030707610920557574,55.5754781859326,55.68973541311667,0.0010380987968786118,1.0609299176057273e-06,0.0010357014120264425,0.0010396474563728463,5.190493984393059,0.0053046495880286265,5.178507060132213,5.198237281864231,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3268061858100276,0.12767059832608327,0.06091300899332552,0.5105546181737793,0.3508590383054688,0.5105546181737793,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0004,HEALTHY_008,4.0,8.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1193.9182954562978,4.946349909489541,1182.1641209678119,1206.3095174376922,363.67442535121745,207.23988286450867,3.8161532003254024,719.786880990766,23.99229513720438,0.019706691429510054,23.955093042456028,24.01994677396444,23.995749033886156,16.370097851213217,0.0,47.00978542883439,29.047823934944667,47.00978542883439,21.65673859315067,0.15506096919635648,21.365079830458026,21.875050520156996,2.3354234255792363,0.008365222146574173,2.3196590235149306,2.347180147270379,0.0035870151562488956,16.52071793832009,-24.138755100694173,23.30236156850044,6.065508905943233,14.029862216426425,-1.6335677795611594,48.993528073409905,5.990780598152014,14.130896287937265,-1.633454410752971,48.979525893351706,5.993572119958481,14.115538815349185,-1.6334169584061857,49.01458301126059,5.936904999405524,13.917324183651107,-1.633401082246628,49.00898071254999,11.68701668529155,0.30654453429284484,10.807993451695754,12.732303534591626,487.77220664004864,1.4889114625945172,483.3512549778645,493.6663408859517,19.298847074297612,1.1398570400221093,17.179352740235103,21.57922217336404,383.6806617348274,0.9766397998556173,380.5673894750726,386.20626035979785,55.64710204471235,0.030345491384891874,55.589893658230785,55.68973541311667,0.001038173294946123,1.0485310472771215e-06,0.001036198085235056,0.0010396474563728463,5.190866474730615,0.0052426552363856,5.18099042617528,5.198237281864231,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.32739136095379534,0.12720279937712348,0.06617643506973228,0.5105546181737793,0.35123447353093773,0.5105546181737793,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0005,HEALTHY_008,5.0,9.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1194.0542917551581,5.021235263616383,1182.1641209678119,1206.3095174376922,359.3686378733838,207.31142766353835,3.8161532003254024,719.8134261471599,23.99259276304884,0.019708538682640116,23.955453405538602,24.019957243628443,23.994490662080995,16.370979195946248,0.0,47.00978542883439,29.047281145862808,47.00978542883439,21.65908306095834,0.15509050648653877,21.36788189239165,21.875133781068705,2.335549831166409,0.008366392592779296,2.319811131889877,2.347184614189732,-0.00014223004375546821,16.521604914352093,-24.139204061627037,23.30236156850044,5.988034243231704,14.130153432225832,-1.6335677795611594,48.994463140895526,6.063218745204611,14.018316012711544,-1.633454410752971,48.979525893351706,6.070937440436064,14.028619054968559,-1.6334169584061857,49.01458301126059,5.863362945209815,14.015801365712436,-1.632955923615146,49.00898071254999,11.673708881549262,0.31350390015161855,10.797802500163646,12.732303534591626,487.8307373584822,1.4949012792798997,483.3512549778645,493.6663408859517,18.54136558889749,1.0770609456958844,16.474041454340977,20.972189370814615,383.7143861263039,0.9844504601634606,380.5673894750726,386.48741459706287,55.64756053755133,0.030349430401937695,55.59044612919093,55.68975159923648,0.0010381891409875978,1.0486884981512098e-06,0.0010362171270180305,0.0010396480169022355,5.19094570493799,0.005243442490756045,5.181085635090153,5.198240084511178,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3275013284082231,0.1273177483504261,0.06001220236086914,0.5105546181737793,0.35137861226058315,0.5105546181737793,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0006,HEALTHY_008,6.0,10.99,TAKEOFF,0.1896,0.09454649649775503,0.15,0.546,1265.4141723479358,192.3876040862121,1182.1641209678119,2127.3536453871598,360.58518223532127,207.20274207576455,3.8161532003254024,719.8134261471599,31.043814811776006,17.08662638736737,23.95553506049361,97.38127566911244,31.021420483132253,28.678943842762816,0.0,176.77590211917814,42.24701585588786,176.77590211917814,24.796242457131076,8.83429581621546,21.36851686239338,68.65192038632429,2.4715848636080877,0.36909103105024643,2.319845599497452,4.158131655682743,3.7535931623930865,24.836559869292763,-68.41437358999212,112.71777845204198,7.727847084468291,19.630102392125423,-6.4744701129208275,165.83625722002287,7.7352374088339095,21.762541404008658,-5.171260901919417,184.79420247146015,7.915754178908697,21.6681773853399,-5.402179869278291,183.62249870162398,7.628383313557665,20.199399102414663,-6.324641606204511,151.16480797339847,13.073765946325777,4.020545929394098,10.797802500163646,32.45030352724677,493.5308681856917,15.382532559398808,483.3512549778645,563.6439778048828,17.845508792859683,1.0095234997658427,15.96401764120124,20.015546692340415,386.94849838088066,8.843080094112297,381.0082871510511,428.04233114351774,56.1210862705975,1.2759699494193153,55.590571317558116,61.85689968917571,0.0011525614165372312,0.00029897534352799554,0.0010362214419027869,0.0025211869917833854,5.762807082686157,1.4948767176399778,5.181107209513934,12.605934958916926,322.31234696176705,0.5792871783865413,319.1449422125901,323.0,0.39247579276953865,0.25441463026888783,0.06001220236086914,1.7521927383324856,0.46772219533066073,1.7521927383324856,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0007,HEALTHY_008,7.0,11.99,TAKEOFF,0.30920000000000003,0.24361806172777914,0.15,0.9460000000000001,1561.0255713619279,602.7655822469541,1182.1641209678119,3259.016633457539,360.0485262103758,207.5825357301814,3.8161532003254024,719.8134261471599,52.938144279105124,44.49368846208242,23.955548935141298,165.51583894311617,53.606497233487566,64.62514161766869,0.0,297.650596610577,83.96466801427636,297.650596610577,42.27449194605122,36.26913569914538,21.368624757018363,161.1142179972036,3.0456284294390317,1.1709069322134065,2.31985145621078,6.369991087602798,8.28637685799731,47.55918223361365,-138.27037790459966,166.9029451339659,13.215037430420605,40.81779742321356,-11.030992332762661,307.55353332059445,14.056625279769621,44.54744513621518,-11.021008097563964,310.0459242706638,12.947810120819248,40.4335499074598,-11.162687469338746,310.3370160888342,13.363755991086872,42.5276248876668,-11.162556558823713,310.1712821250826,21.941442833753,18.499874889413043,10.797802500163646,78.42819120655209,520.4752804604169,55.311237837687514,483.3512549778645,680.783411580714,17.3241216934788,0.779897211394223,15.96401764120124,19.206785545149696,399.27223215314433,24.914710281305304,381.0082871510511,455.08088476571055,57.91300550584907,3.6192343999597187,55.590592589446594,65.69989579099396,0.0017048700771609478,0.0011391107232762612,0.0010362221750864864,0.00514115626892815,8.524350385804741,5.695553616381306,5.181110875432432,25.70578134464075,321.3728646308667,1.931344165610171,317.0,323.0,0.6290908069053981,0.6138882843275535,0.06001220236086914,2.760005653066034,0.8789846807353993,2.760005653066034,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0008,HEALTHY_008,8.0,12.99,TAKEOFF,0.46920000000000006,0.33287499155088235,0.15,0.95,1922.185521695803,787.7562459007946,1182.8642137417835,3259.016633457539,368.89152976192634,206.88880995900337,3.8863137071875826,719.8134261471599,81.77147622257759,60.29950106238217,23.955548935141298,169.510606031798,76.68268327386812,71.95670962080149,0.0,297.650596610577,105.15703482664733,297.650596610577,65.32052123507373,49.94903226735189,21.368624757018363,161.1142179972036,3.7526293529008363,1.5390956438276735,2.31985145621078,6.369991087602798,7.609532685893561,50.35339199768323,-138.27037790459966,166.9029451339659,18.998835034163353,51.49905906653585,-11.030992332762661,307.55353332059445,19.784776679564235,54.529115196437324,-11.021008097563964,310.0459242706638,18.65356396211874,51.259563636836894,-11.162687469338746,310.3370160888342,19.223992443646175,52.92433595212582,-11.162556558823713,310.1712821250826,37.493431056131115,31.518003128259288,10.797802500163646,94.19426830687863,564.9315287653912,90.00529877087985,484.4230287703806,725.7402349339213,17.22063777912734,0.6699990844093332,15.96401764120124,19.147598476729076,413.0927914716397,30.90105109193655,381.0082871510511,455.08088476571055,59.92341376187812,4.489753117452748,55.590592589446594,65.69989579099396,0.0024964211302800268,0.0016580517182382408,0.0010362221750864864,0.005173708255535113,12.482105651400133,8.290258591191204,5.181110875432432,25.86854127767557,320.7020442376167,2.0287313472402735,317.0,323.0,0.7317395653029733,0.6364084479684667,0.06001220236086914,2.760005653066034,0.9697723980787539,2.760005653066034,NONE,NONE,0.0,1.0,False
HEALTHY_008_W0009,HEALTHY_008,9.0,13.99,TAKEOFF,0.6292000000000001,0.3332592984449196,0.15,0.95,2283.4582053122112,785.1168490125044,1182.8642137417835,3259.016633457539,374.6045486313598,206.28608033763578,3.8863137071875826,719.8134261471599,110.61374337396911,60.25433300961378,23.955548935141298,169.510606031798,100.36610945920854,69.8599527135835,0.0,297.650596610577,122.2856038997312,297.650596610577,88.34063961143559,51.03366688807299,21.368624757018363,161.1142179972036,4.459285201052866,1.5373545957143815,2.31985145621078,6.369991087602798,7.566184646720099,49.83719983619993,-138.27037790459966,166.9029451339659,24.87822321379736,59.560107662023704,-11.030992332762661,307.55353332059445,25.73740783744926,62.06405137253238,-11.021008097563964,310.0459242706638,24.617157624875354,59.35076083900983,-11.162687469338746,310.3370160888342,25.113655898967952,60.79690695394205,-11.162556558823713,310.1712821250826,54.05759150781661,35.144071241209865,10.797802500163646,95.33179283328568,612.4117650127539,98.98612648058678,484.4230287703806,730.5353594208651,17.56137707336813,1.1561357812378987,15.96401764120124,20.633730165443687,426.98489562120636,30.150737266822986,381.19024187371804,455.4372576272299,61.93389733314878,4.374068541494526,55.590592589446594,65.69989579099396,0.0032879924959690445,0.0017166500162649958,0.0010362221750864864,0.005173708255535113,16.43996247984522,8.583250081324978,5.181110875432432,25.86854127767557,320.0312238443667,1.897738515316117,317.0,323.0,0.7894308429776284,0.6077344477797065,0.06001220236086914,2.760005653066034,0.9962641290654171,2.760005653066034,NONE,NONE,0.0,1.0,False
