timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,0.15,913.0993785242079,54.0,22.48604081632653,38.74303548511851,12.053563874250898,1.9543205553256229,24.73515105554199,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,24.68510067551968,573.8656151477295,24.889804285209287,376.5256618982873,54.63287600777199,0.0009676842872640055,4.8384214363200275,322.42705098312484,0.33046592775711514,LUBRICATION,LUBRICATION_SYSTEM,0.0,1.0,False
0.01,0.01,AEROTWIN-4-001,IDLE,0.15,922.3184133212347,108.70860988055057,22.552433127723866,31.43536951577412,12.371982966447096,1.9799659415342674,17.083420607792757,-0.20488597516400653,-0.20488597516400653,-1.455451710736556,33.30059317683869,24.6510201463083,573.9816969318683,25.267345798409348,374.9496777222932,54.73350026794518,0.0009703863102226087,4.851931551113044,322.42705098312484,0.20596242533070633,LUBRICATION,LUBRICATION_SYSTEM,8.296676648297041e-06,0.9999917033233517,False
0.02,0.02,AEROTWIN-4-001,IDLE,0.15,912.4169470092189,163.9066237113378,22.598000041651783,2.431996941454241,12.594323831570083,1.9976780193084356,-12.160004909424279,-0.2052999447584384,-0.2052999447584384,-0.4268240974967627,3.2694209284678806,23.890901834985417,570.3546670605263,24.963766837240392,378.39019888318563,54.80277334282833,0.0009722578692320143,4.8612893461600715,322.42705098312484,0.3991730650641184,LUBRICATION,LUBRICATION_SYSTEM,1.6594736191277086e-05,0.9999834052638087,False
0.03,0.03,AEROTWIN-4-001,IDLE,0.15,915.6793681750349,218.75627906204085,22.56558950846694,28.264979513035495,12.43585816214808,1.9850705352667593,13.844050815620657,-0.9625145585418392,-0.20500549920307173,29.63750506998348,-0.20500549920307173,23.74924342553663,568.0602111452298,24.853388546431596,378.0888530950408,54.75308851187933,0.0009709252411946766,4.854626205973383,322.42705098312484,0.1601634897064858,LUBRICATION,LUBRICATION_SYSTEM,2.489417885942839e-05,0.9999751058211406,False
0.04,0.04,AEROTWIN-4-001,IDLE,0.15,933.5428831077952,274.00253725429377,22.602479222904883,39.51743469544001,12.616348922682372,1.99942403685086,24.901661735906778,-1.5362985267431493,-0.20534063754816,41.46441449727948,-0.20534063754816,23.57949404112156,563.4070778928294,24.978844631706426,378.3334187273362,54.809162896162135,0.0009724425999743134,4.862212999871567,322.42705098312484,0.3461088424552519,LUBRICATION,LUBRICATION_SYSTEM,3.3195004883316594e-05,0.9999668049951167,False
0.05,0.05,AEROTWIN-4-001,IDLE,0.15,928.6661223477888,329.9621755067116,22.66844589177986,7.501745794500609,12.944275590079448,2.0252420612090036,-7.467771856787842,-0.7731576380629427,-0.2059399363113678,8.686783305186287,-0.2059399363113678,22.91284732069858,561.0543371382382,24.936877740282075,379.4237996295605,54.910003337425785,0.000975179087517045,4.875895437585225,322.42705098312484,0.3143680572756218,LUBRICATION,LUBRICATION_SYSTEM,4.1497214493496274e-05,0.9999585027855065,False
0.06,0.06,AEROTWIN-4-001,IDLE,0.15,932.4184905605996,385.7078778542492,22.648715448509886,16.825565757166878,12.845491826257607,2.01749948090475,1.9625744500045204,17.906503255080054,-0.6694161224057528,-0.20576068775371137,-0.20576068775371137,22.546758469233893,559.8351052879304,25.05936222541696,377.6150097494347,54.879493357954786,0.0009743574793218206,4.871787396609103,322.42705098312484,0.14725100362725135,LUBRICATION,LUBRICATION_SYSTEM,4.9800807920588325e-05,0.9999501991920794,False
0.07,0.07,AEROTWIN-4-001,IDLE,0.15,942.967596007363,441.5098038182695,22.653905068365102,43.71105554490807,12.871416128271282,2.0195342766341384,28.82010514000265,45.64931433162858,-1.5266431171456836,-0.20580783478741477,-0.20580783478741477,22.95327402474274,556.9630880093714,24.987864499304653,378.7564465509519,54.88722596869369,0.0009745733233318629,4.872866616659314,322.42705098312484,0.41763408598258317,LUBRICATION,LUBRICATION_SYSTEM,5.810578539525785e-05,0.9999418942146048,False
0.08,0.08,AEROTWIN-4-001,IDLE,0.15,945.7292862232367,498.13736497711255,22.729757223602157,13.391004489258446,13.255120176419169,2.049414940197885,-1.913530627358608,14.837536759395176,-1.0335383862729137,-0.20649694193190868,-0.20649694193190868,21.86333972875058,555.610351500527,24.620283338768672,379.7551571999799,55.00371257583174,0.0009777494516527373,4.888747258263686,322.42705098312484,0.2213327524281431,LUBRICATION,LUBRICATION_SYSTEM,6.641214714819206e-05,0.9999335878528518,False
0.09,0.09,AEROTWIN-4-001,IDLE,0.15,938.3578323700469,554.7101075214972,22.7247416641578,7.4243878398581495,13.229469217771193,2.047430993067322,-7.8525123709803655,-0.20645137621481155,8.230469871924818,-0.20645137621481155,-0.3931792796370449,22.0620209342102,555.268114771397,25.012893964810896,378.68865685573275,54.995745377110666,0.000977538196029847,4.887690980149236,322.42705098312484,0.320285523711592,LUBRICATION,LUBRICATION_SYSTEM,7.471989341012237e-05,0.9999252801065899,False
