timestamp,simulation_time,engine_id,operating_mode,obs_rpm,obs_mean_torque,obs_instant_torque,obs_load_torque,obs_friction_torque,obs_net_torque,obs_cylinder_1_torque,obs_cylinder_2_torque,obs_cylinder_3_torque,obs_cylinder_4_torque,obs_cht,obs_egt,obs_oil_temperature,obs_oil_pressure,obs_oil_pressure_psi,obs_fuel_flow,obs_fuel_flow_lph,obs_fuel_pressure,obs_vibration,exp_rpm,exp_crank_angle,exp_mean_torque,exp_instant_torque,exp_load_torque,exp_friction_torque,exp_net_torque,exp_cylinder_1_torque,exp_cylinder_2_torque,exp_cylinder_3_torque,exp_cylinder_4_torque,exp_cht,exp_egt,exp_oil_temperature,exp_oil_pressure,exp_oil_pressure_psi,exp_fuel_flow,exp_fuel_flow_lph,exp_fuel_pressure,exp_vibration,res_signed_rpm,res_signed_mean_torque,res_signed_instant_torque,res_signed_load_torque,res_signed_friction_torque,res_signed_net_torque,res_signed_cylinder_1_torque,res_signed_cylinder_2_torque,res_signed_cylinder_3_torque,res_signed_cylinder_4_torque,res_signed_cht,res_signed_egt,res_signed_oil_temperature,res_signed_oil_pressure,res_signed_oil_pressure_psi,res_signed_fuel_flow,res_signed_fuel_flow_lph,res_signed_fuel_pressure,res_signed_vibration,res_norm_rpm,res_norm_mean_torque,res_norm_instant_torque,res_norm_load_torque,res_norm_friction_torque,res_norm_net_torque,res_norm_cylinder_1_torque,res_norm_cylinder_2_torque,res_norm_cylinder_3_torque,res_norm_cylinder_4_torque,res_norm_cht,res_norm_egt,res_norm_oil_temperature,res_norm_oil_pressure,res_norm_oil_pressure_psi,res_norm_fuel_flow,res_norm_fuel_flow_lph,res_norm_fuel_pressure,res_norm_vibration,ind_thermal_dev,ind_oil_dev,ind_vibration_dev,ind_torque_dev,ind_cylinder_balance_dev,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,911.1612209789408,22.48604081632653,38.74303548511851,12.571187033735852,1.8521396023022296,24.319708849080428,-0.2042828094928349,-0.2042828094928349,-1.239511984037725,40.39111308814191,24.611780518447155,583.4483562758028,24.777931325922797,304.9989688809921,44.06505722130285,0.0009644848473274,4.822424236637132,322.42705098312484,0.3614400946646512,911.6118056336605,54.0,22.48604081632653,38.74303548511851,12.571187033735852,1.8521396023022296,24.319708849080428,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,24.735112152197747,582.4287041903926,24.986862769244453,379.771656577094,55.081321526628564,0.0009644848473274263,4.822424236637132,322.42705098312484,0.3418696259442452,-0.4505846547197052,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,-2.220446049250313e-16,0.0,-0.12333163375059186,1.0196520854101436,-0.20893144332165647,-74.77268769610191,-11.016264305325713,-2.6237692574149207e-17,0.0,0.0,0.01957046872040602,-0.04366130375190942,0.0,0.0,0.0,0.0,0.0,1.613696256722611e-17,1.613696256722611e-17,-6.454785026890444e-17,0.0,-0.08963054778386034,0.2964104899448092,-0.30367942343264015,-0.021736246423285435,-20.01501508961793,-1.9068090533538663e-13,0.0,0.0,1.4222724360760188,0.2964104899448092,0.30367942343264015,1.4222724360760188,0.0,1.8308097292142582,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.01,0.01,AEROTWIN-4-001,IDLE,920.7540411125216,22.55132208900808,31.44113305517001,12.897666723324514,1.8760359190448288,16.667430412800666,-0.2048758815191461,-0.2048758815191461,-1.4554823549432376,33.306367173151536,23.88760380057227,577.1949525854736,24.62965946918213,305.2312744853769,44.13072414325778,0.0009670907239027,4.8354536195137205,322.42705098312484,0.2067801408944226,919.5699174501727,108.69670833801965,22.55132208900808,31.441133055170006,12.897666723324514,1.8760359190448286,16.667430412800666,-0.20487588151914615,-0.20487588151914615,-1.4554823549432376,33.306367173151536,24.470570874909505,579.6166271070928,24.973599196189294,380.33760241503757,55.16340517907222,0.000967090723902744,4.8354536195137205,322.42705098312484,0.21448583420371156,1.1841236623488385,0.0,3.552713678800501e-15,0.0,2.220446049250313e-16,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,-0.5829670743372368,-2.4216745216191384,-0.34393972700716446,-75.10632792966067,-11.032681035814441,-4.401860820291148e-17,0.0,0.0,-0.007705693309288969,0.1147406649562828,0.0,1.032765604302471e-15,0.0,3.227392513445222e-16,0.0,1.613696256722611e-17,1.613696256722611e-17,0.0,0.0,-0.42366793193113134,-0.7039751516334704,-0.4999123939057622,-0.021833234863273446,-20.04484199820937,-3.1990267589325193e-13,0.0,0.0,-0.5600067811983261,0.7039751516334704,0.4999123939057622,0.5600067811983261,3.227392513445222e-16,1.8701835264712372,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.02,0.02,AEROTWIN-4-001,IDLE,912.2029348700212,22.595787778784118,2.4419837250926872,13.123835553110151,1.8924131791058412,-12.574265007123303,-0.2052798466327774,-0.2052798466327774,-0.4277044582078581,3.2802478765661003,24.54808813828437,575.4395131301509,24.799109634624912,304.957508364331,44.17563209971716,0.0009688817165417,4.8444085827089545,322.42705098312484,0.4163230824483454,913.5661481552794,163.87090338503,22.595787778784114,2.4419837250926872,13.123835553110151,1.8924131791058414,-12.574265007123305,-0.20527984663277743,-0.20527984663277743,-0.4277044582078581,3.2802478765661003,24.20712029857543,576.8782625702254,24.960250726890088,380.7246385405649,55.21954012464646,0.0009688817165417908,4.8444085827089545,322.42705098312484,0.40983619172955194,-1.3632132852582117,3.552713678800501e-15,0.0,0.0,-2.220446049250313e-16,1.7763568394002505e-15,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.3409678397089415,-1.4387494400745027,-0.1611410922651757,-75.76713017623393,-11.043908024929294,-9.085614205428527e-17,0.0,0.0,0.006486890718793492,-0.13209431058703602,2.5819140107561775e-15,0.0,0.0,-3.227392513445222e-16,8.606380035853924e-16,8.068481283613055e-18,8.068481283613055e-18,0.0,0.0,0.24779639513731208,-0.41824111630072747,-0.23421670387380183,-0.022025328539602883,-20.065239870874436,-6.602917300456776e-13,0.0,0.0,0.47143101154022465,0.41824111630072747,0.23421670387380183,0.47143101154022465,2.5819140107561775e-15,1.5440543819559958,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.03,0.03,AEROTWIN-4-001,IDLE,920.7832822883628,22.562262603132755,28.20158284908384,12.953026861393722,1.8800578248012207,13.368498162888898,-0.9608778329078234,-0.2049752746929351,29.572411231377536,-0.2049752746929351,24.08020940733764,573.3554835430406,24.768797357754597,305.7761691707992,44.1417598175753,0.0009675301742598,4.837650871299396,322.42705098312484,0.1439992776889698,919.9491358482953,218.68487227434676,22.562262603132755,28.20158284908384,12.953026861393722,1.8800578248012212,13.368498162888898,-0.9608778329078239,-0.20497527469293517,29.572411231377572,-0.20497527469293517,23.94739738200325,574.2057841027961,24.94697496438729,380.43271261303335,55.17719977196913,0.0009675301742598792,4.837650871299396,322.42705098312484,0.15821066861970048,0.8341464400674568,0.0,0.0,0.0,-4.440892098500626e-16,0.0,5.551115123125783e-16,5.551115123125783e-17,-3.552713678800501e-14,5.551115123125783e-17,0.13281202533439185,-0.8503005597555102,-0.1781776066326941,-74.65654344223412,-11.03543995439383,-7.914675859144182e-17,0.0,0.0,-0.014211390930730677,0.08082814341738921,0.0,0.0,0.0,-6.454785026890444e-16,0.0,1.6136962567226112e-16,1.613696256722611e-17,-1.0327656043024711e-14,1.613696256722611e-17,0.09652036724883126,-0.24718039527776456,-0.25897907940798554,-0.021702483558788985,-20.049854568302734,-5.751944665075713e-13,0.0,0.0,-1.0328045734542641,0.24718039527776456,0.25897907940798554,1.0328045734542641,6.454785026890444e-16,1.8448259665174072,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.04,0.04,AEROTWIN-4-001,IDLE,930.9513644696166,22.597901074332945,39.56339104392511,13.134661975297837,1.89319358512038,24.53553548350689,-1.5362103788720092,-0.2052990456529842,41.510199514103086,-0.2052990456529842,23.143265560065423,572.7858567252465,24.88063432540068,305.19253741552404,44.17777010000256,0.0009689671624737,4.844835812368798,322.42705098312484,0.3520546550282388,931.6639911091156,273.8818204252445,22.597901074332942,39.56339104392511,13.134661975297835,1.8931935851203798,24.535535483506894,-1.5362103788720092,-0.2052990456529842,41.510199514103086,-0.2052990456529842,23.68904844744839,571.6028531632066,24.933632155573957,380.74306474857065,55.22221262500319,0.0009689671624737596,4.844835812368798,322.42705098312484,0.3546022366822343,-0.7126266394990353,3.552713678800501e-15,0.0,1.7763568394002505e-15,2.220446049250313e-16,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-0.5457828873829662,1.1830035620398576,-0.05299783017327542,-75.5505273330466,-11.044442525000626,-5.963111948670274e-17,0.0,0.0,-0.00254758165399549,-0.06905296894370497,2.5819140107561775e-15,0.0,1.2909570053780887e-15,3.227392513445222e-16,-1.7212760071707848e-15,0.0,0.0,0.0,0.0,-0.3966445402492486,0.34389638431391206,-0.07703172990301657,-0.02196236259681587,-20.06621098292264,-4.3336569394406053e-13,0.0,0.0,-0.1851440155519978,0.3966445402492486,0.07703172990301657,0.1851440155519978,2.5819140107561775e-15,1.84650757233363,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.05,0.05,AEROTWIN-4-001,IDLE,930.7313060627374,22.66293540616083,7.578932687339125,13.471311842274416,1.9173019710801615,-7.809681126015452,-0.7771775080721458,-0.2058898742531726,8.767889943917616,-0.2058898742531726,23.08680428514377,568.7699505598486,24.96152942807851,305.2567578200115,44.24373103288076,0.0009716112928875,4.858056464437656,322.42705098312484,0.3236576582878822,927.935143043585,329.78165989179143,22.66293540616083,7.578932687339125,13.471311842274416,1.9173019710801618,-7.809681126015452,-0.7771775080721458,-0.20588987425317265,8.767889943917616,-0.20588987425317265,23.4311170051288,569.0700161493617,24.92016234238824,381.3115444993791,55.30466379110095,0.0009716112928875311,4.858056464437656,322.42705098312484,0.32227530987854863,2.796163019152459,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-0.3443127199850302,-0.30006558951311035,0.04136708569026837,-76.05478667936762,-11.06093275822019,-3.111660235033398e-17,0.0,0.0,0.0013823484093335447,0.27094602898764136,0.0,0.0,0.0,-3.227392513445222e-16,0.0,0.0,1.613696256722611e-17,0.0,1.613696256722611e-17,-0.2502272674309812,-0.08722836904450881,0.06012657803818075,-0.022108949616095237,-20.096171435719814,-2.2613809847626432e-13,0.0,0.0,0.1004613669573797,0.2502272674309812,0.06012657803818075,0.1004613669573797,3.227392513445222e-16,2.097955999434615,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.06,0.06,AEROTWIN-4-001,IDLE,928.5755903079864,22.642287432431697,16.59516647408443,13.363693749194224,1.909628251998898,1.3218444728913068,17.669722895412416,-0.6631518412310727,-0.2057022900484575,-0.2057022900484575,23.400996869793,567.6014085749028,25.008691209945965,305.8303799335678,44.22275370783338,0.0009707687163828,4.853843581914361,322.42705098312484,0.1509057101372001,928.566277289163,385.4577684744065,22.642287432431697,16.59516647408443,13.363693749194224,1.909628251998898,1.3218444728913068,17.669722895412416,-0.6631518412310727,-0.20570229004845753,-0.20570229004845753,23.176432964497202,566.5989019831204,24.90673959650247,381.13075287022525,55.27844213479173,0.0009707687163828721,4.853843581914361,322.42705098312484,0.16560938354277133,0.009313018823377206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.22456390529579906,1.002506591782435,0.10195161344349657,-75.30037293665742,-11.055688426958355,-7.209944447028604e-17,0.0,0.0,-0.014703673405571216,0.0009024243045908145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068481283613055e-18,8.068481283613055e-18,0.16320051256962137,0.29142633482047525,0.14818548465624498,-0.021889643295539947,-20.08664321758421,-5.239785208596368e-13,0.0,0.0,-1.0685809161025592,0.29142633482047525,0.14818548465624498,1.0685809161025592,0.0,1.8821255892097555,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.07,0.07,AEROTWIN-4-001,IDLE,938.3020725650748,22.64578569720381,43.75906647320496,13.381878539632114,1.910927083921792,28.466260849651057,45.695259883083295,-1.5247252672039209,-0.2057340713372062,-0.2057340713372062,22.407328912526147,563.8010725015982,24.98151563894421,304.8990641890313,44.22630545389433,0.0009709112665186,4.8545563325932815,322.42705098312484,0.4292866274142233,942.1579156658588,441.1717451117563,22.64578569720381,43.75906647320496,13.381878539632114,1.9109270839217916,28.466260849651057,45.695259883083295,-1.5247252672039209,-0.2057340713372062,-0.2057340713372062,22.924171923251375,564.1898361571405,24.893314793105546,381.1613633486941,55.2828818173679,0.0009709112665186563,4.8545563325932815,322.42705098312484,0.4266698682117286,-3.855843100784,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-0.5168430107252284,-0.3887636555422205,0.08820084583866361,-76.2622991596628,-11.056576363473575,-5.627009275199768e-17,0.0,0.0,0.0026167592024947117,-0.37362820744031006,0.0,0.0,0.0,6.454785026890444e-16,0.0,0.0,0.0,0.0,0.0,-0.37561265314333453,-0.11301269056459896,0.12819890383526686,-0.02216927301152988,-20.088256474334248,-4.0893962755812254e-13,0.0,0.0,0.1901714536696738,0.37561265314333453,0.12819890383526686,0.1901714536696738,6.454785026890444e-16,1.8348944564734482,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.08,0.08,AEROTWIN-4-001,IDLE,938.2773973774111,22.720780871019844,13.626759427833612,13.776492861115136,1.938897763585846,-2.08863119686737,15.081466899254554,-1.0418766855910997,-0.2064153929149211,-0.2064153929149211,22.935420935558973,562.6280173754584,24.59274436800731,305.2034716316124,44.30267672032056,0.0009739872189899,4.869936094949885,322.42705098312484,0.2197783687379378,941.1606677280266,497.7012200517078,22.720780871019844,13.626759427833612,13.776492861115136,1.938897763585846,-2.08863119686737,15.081466899254554,-1.0418766855910997,-0.20641539291492117,-0.20641539291492117,22.672035533696572,561.8468219646857,24.879742162971873,381.81956384120514,55.37834590040071,0.000973987218989977,4.869936094949885,322.42705098312484,0.2187365263817573,-2.8832703506154758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,8.326672684688674e-17,0.26338540186240067,0.7811954107727388,-0.286997794964563,-76.61609220959275,-11.075669180080148,-7.697835424647081e-17,0.0,0.0,0.001041842356180489,-0.27938666188134453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4205443850839166e-17,2.4205443850839166e-17,0.1914138094930237,0.22709168917812173,-0.4171479577973299,-0.022272119828369984,-20.122945457994447,-5.594357140005145e-13,0.0,0.0,0.07571528751311693,0.22709168917812173,0.4171479577973299,0.07571528751311693,0.0,1.9811194711834756,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
0.09,0.09,AEROTWIN-4-001,IDLE,935.0356053307714,22.71530045886501,7.002628008933157,13.747344227078017,1.9368454942536537,-8.681561712398514,-0.206365604070308,7.794268609599171,-0.206365604070308,-0.3789093925253977,22.467983765211045,560.6382402364376,24.971344543458716,307.0962693365219,44.29708072155159,0.0009737611358397,4.868805679198999,322.42705098312484,0.3287920091031523,937.01552734717,554.1708601153895,22.71530045886501,7.002628008933157,13.747344227078017,1.9368454942536537,-8.681561712398514,-0.20636560407030805,7.794268609599171,-0.20636560407030805,-0.37890939252539774,22.422611922852322,559.5619557350689,24.866185909222015,381.77133511176027,55.371350901939486,0.0009737611358397998,4.868805679198999,322.42705098312484,0.33339179971462235,-1.9799220163985183,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0453718423587226,1.0762845013687183,0.10515863423670169,-74.67506577523835,-11.074270180387899,-9.974659986866641e-17,0.0,0.0,-0.004599790611470034,-0.19185290856574788,0.0,0.0,0.0,0.0,0.0,1.613696256722611e-17,0.0,1.613696256722611e-17,1.613696256722611e-17,0.032973722644420486,0.3128734015606739,0.15284685208822915,-0.021707867957918122,-20.12040367076289,-7.249026153246103e-13,0.0,0.0,-0.33428710839171755,0.3128734015606739,0.15284685208822915,0.33428710839171755,0.0,1.9935325600503406,LUBRICATION,LUBRICATION_SYSTEM,0.4,0.6,True
