timestamp,simulation_time,engine_id,operating_mode,obs_rpm,obs_mean_torque,obs_instant_torque,obs_load_torque,obs_friction_torque,obs_net_torque,obs_cylinder_1_torque,obs_cylinder_2_torque,obs_cylinder_3_torque,obs_cylinder_4_torque,obs_cht,obs_egt,obs_oil_temperature,obs_oil_pressure,obs_oil_pressure_psi,obs_fuel_flow,obs_fuel_flow_lph,obs_fuel_pressure,obs_vibration,exp_rpm,exp_crank_angle,exp_mean_torque,exp_instant_torque,exp_load_torque,exp_friction_torque,exp_net_torque,exp_cylinder_1_torque,exp_cylinder_2_torque,exp_cylinder_3_torque,exp_cylinder_4_torque,exp_cht,exp_egt,exp_oil_temperature,exp_oil_pressure,exp_oil_pressure_psi,exp_fuel_flow,exp_fuel_flow_lph,exp_fuel_pressure,exp_vibration,res_signed_rpm,res_signed_mean_torque,res_signed_instant_torque,res_signed_load_torque,res_signed_friction_torque,res_signed_net_torque,res_signed_cylinder_1_torque,res_signed_cylinder_2_torque,res_signed_cylinder_3_torque,res_signed_cylinder_4_torque,res_signed_cht,res_signed_egt,res_signed_oil_temperature,res_signed_oil_pressure,res_signed_oil_pressure_psi,res_signed_fuel_flow,res_signed_fuel_flow_lph,res_signed_fuel_pressure,res_signed_vibration,res_norm_rpm,res_norm_mean_torque,res_norm_instant_torque,res_norm_load_torque,res_norm_friction_torque,res_norm_net_torque,res_norm_cylinder_1_torque,res_norm_cylinder_2_torque,res_norm_cylinder_3_torque,res_norm_cylinder_4_torque,res_norm_cht,res_norm_egt,res_norm_oil_temperature,res_norm_oil_pressure,res_norm_oil_pressure_psi,res_norm_fuel_flow,res_norm_fuel_flow_lph,res_norm_fuel_pressure,res_norm_vibration,ind_thermal_dev,ind_oil_dev,ind_vibration_dev,ind_torque_dev,ind_cylinder_balance_dev,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,907.856532071263,22.48604081632653,38.78389204701708,12.225639167445038,1.9477221868518992,24.61053069272014,-0.1634262475942679,-0.2042828094928349,-1.239511984037725,40.39111308814191,24.4160335792152,590.8702187067836,25.214538866123,369.1343771088887,53.47677301239935,0.0009641287648527,4.82064382426363,322.42705098312484,0.325663469403709,911.7311552642319,54.0,22.48604081632653,38.74303548511851,12.225639167445038,1.9477221868518992,24.569674130821575,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,24.839319637579276,593.1471884010642,24.9907928801217,368.70870401135807,53.47677301239935,0.0009641287648527259,4.82064382426363,322.42705098312484,0.32966124978398054,-3.8746231929688975,0.0,0.0408565618985719,0.0,0.0,0.04085656189856479,0.04085656189856704,5.551115123125783e-17,-2.220446049250313e-16,0.0,-0.4232860583640772,-2.2769696942806377,0.22374598600130113,0.4256730975306482,0.0,-2.5912431922403556e-17,0.0,0.0,-0.003997780380271543,-0.37544798381481564,0.0,0.011876907528654619,0.0,0.0,0.019794845881087587,0.011876907528653207,1.613696256722611e-17,-6.454785026890444e-17,0.0,-0.3076206819506374,-0.6619097948490225,0.32521218895537946,0.0001237421795147233,0.0,-1.8831709245932813e-13,0.0,0.0,-0.2905363648453156,0.6619097948490225,0.32521218895537946,0.2905363648453156,0.0,1.8282943620949828,CYLINDER,CYLINDER_1,0.4,0.6,True
0.01,0.01,AEROTWIN-4-001,IDLE,919.4385666078311,22.55209986356985,31.47807518393039,12.546966263245457,1.973152216535324,16.95795670414961,-0.1639063580013784,-0.204882947501723,-1.455460911684114,33.302325401117606,24.19735792880765,590.5933491506677,25.31234087154459,369.1479381465077,53.57136452462307,0.0009667601475949,4.833800737974954,322.42705098312484,0.2378653928225541,919.8089654395822,108.70386931585392,22.55199060079844,31.437665434792546,12.546429365974774,1.9731099995025094,16.918126069315264,-0.2048819548633969,-0.2048819548633969,-1.4554538601149094,33.30216405452949,24.678987485335476,590.3351624676061,24.981498527233523,369.3598070416616,53.571207693708516,0.0009667557717201228,4.833778858600614,322.42705098312484,0.20741972100446995,-0.37039883175100385,0.00010926277141010132,0.040409749137843676,0.0005368972706829567,4.221703281448441e-05,0.039830634834345346,0.04097559686201849,-9.926383261193994e-07,-7.051569204552521e-06,0.00016134658811495228,-0.4816295565278246,0.2581866830615809,0.3308423443110655,-0.2118688951538843,0.00015683091455542808,4.375874777221185e-09,2.187937433983933e-05,0.0,0.030445671818084136,-0.035891359665794945,7.940608387362013e-05,0.011747020098210369,0.0003901869699730789,6.136196630012268e-05,0.019297788194934756,0.011911510715703047,-2.8855765294168585e-07,-2.0498747687652676e-06,4.69030779403931e-05,-0.35002148003475614,0.0750542683318549,0.48087550045213,-6.158979510287333e-05,0.00028493988836378635,3.18014155321307e-05,3.975177023953365e-05,0.0,2.212621498407277,0.35002148003475614,0.48087550045213,2.212621498407277,7.940608387362013e-05,1.8670532965983162,CYLINDER,CYLINDER_1,0.4,0.6,True
0.02,0.02,AEROTWIN-4-001,IDLE,913.9425667133808,22.597334679626957,2.476055538338997,12.77080315183484,1.990674851367588,-12.28542246486343,-0.1642351200235242,-0.2052939000294052,-0.4270886853259226,3.272673243717849,24.286121273365136,587.5535679023162,24.8344198310176,369.20103436183575,53.63640114528075,0.0009685785224104,4.8428926120522,322.42705098312484,0.4025982001175533,913.9245195115076,163.89240724222884,22.597119996470965,2.435970179184711,12.769733433850313,1.9905914773910733,-12.324354732056674,-0.20529194966034678,-0.20529194966034678,-0.42708462782320594,3.2726421520944147,24.51940784411498,587.5968991011309,24.97214529703654,369.8071675568098,53.63609196810458,0.0009685698604675577,4.842849302337789,322.42705098312484,0.3949610675193061,0.018047201873173435,0.00021468315599193488,0.04008535915428624,0.0010697179845280402,8.337397651470013e-05,0.038932267193244385,0.041056829636822584,-1.9503690584232736e-06,-4.057502716647843e-06,3.109162343450933e-05,-0.2332865707498435,-0.04333119881471248,-0.1377254660189422,-0.6061331949740634,0.0003091771761702944,8.661942842245335e-09,4.330971441124376e-05,0.0,0.0076371325982472205,0.0017487598714315343,0.00015601973545925496,0.011652720684385533,0.0007774113259651454,0.00012118310539927342,0.01886253255486646,0.011935124894425168,-5.669677495416492e-07,-1.1795066036766985e-06,9.038262626310851e-06,-0.16953965897517692,-0.012596278725207116,-0.20018236339962525,-0.00017620151016687886,0.0005617317881000986,6.295016600468992e-05,7.868770786926552e-05,0.0,0.5550241713842456,0.16953965897517692,0.20018236339962525,0.5550241713842456,0.00015601973545925496,1.5353501968674568,CYLINDER,CYLINDER_1,0.4,0.6,True
0.03,0.03,AEROTWIN-4-001,IDLE,920.7763807472004,22.564586776737706,28.43830623309968,12.608443951982514,1.9779803401497824,13.851881940967385,-0.7696175934392823,-0.204996389513354,29.61791660556567,-0.204996389513354,24.52415754665841,582.7622935229533,24.840625121007527,369.41617488761807,53.589295967769445,0.0009672607541368,4.8363037706844185,322.42705098312484,0.1707809061857244,920.4443241071435,218.7278784129193,22.56426732376923,28.239771766318196,12.606868215146124,1.9778567375116947,13.655046813660377,-0.9620083721931219,-0.20499348732392755,29.61749729669583,-0.20499348732392755,24.36199669982671,584.9245704134199,24.962840935619088,369.481356762793,53.58883702216197,0.0009672479343189596,4.836239671594798,322.42705098312484,0.15412250266881763,0.3320566400568623,0.0003194529684762415,0.198534466781485,0.001575736836390007,0.00012360263808774974,0.1968351273070077,0.1923907787538396,-2.9021894264458226e-06,0.0004193088698407621,-2.9021894264458226e-06,0.16216084683169996,-2.1622768904666145,-0.12221581461156106,-0.0651818751749147,0.000458945607476835,1.2819817840430646e-08,6.409908962012878e-05,0.0,0.016658403516906756,0.03217603101326185,0.000232160587555408,0.0577135077853154,0.0011451575845857606,0.00017965499722056644,0.09536585625339518,0.05592755196332545,-8.436597169900646e-07,0.00012189211332580292,-8.436597169900646e-07,0.1178494526393168,-0.6285688635077367,-0.17763926542378056,-1.8948219527591478e-05,0.0008338401298634353,9.316728081708315e-05,0.00011645910178075718,0.0,1.2106397904728745,0.6285688635077367,0.17763926542378056,1.2106397904728745,0.000232160587555408,1.8281314287303279,CYLINDER,CYLINDER_1,0.4,0.6,True
0.04,0.04,AEROTWIN-4-001,IDLE,933.3937501252748,22.601501496556583,39.83732471471853,12.791579511551266,1.9922934719277283,25.053451731239534,-1.2290335295094057,-0.2053317550291351,41.477021754286206,-0.2053317550291351,24.1940466439932,582.2062792628441,24.862467457597383,370.2793927226204,53.642402991198594,0.0009687467040204,4.843733520102271,322.42705098312484,0.3371099225776533,932.2646314844673,273.9545378593479,22.60065987933883,39.535741290495075,12.787380930840115,1.9919664798059824,24.75639387984898,-1.5362347046377285,-0.20532410904418097,41.47547726505593,-0.20532410904418097,24.205488377346768,582.3218441448712,24.953489773325703,369.8423212045434,53.64119058286457,0.0009687127252506975,4.843563626253488,322.42705098312484,0.34136636581516183,1.1291186408075191,0.0008416172177518888,0.30158342422345186,0.004198580711150868,0.0003269921217459171,0.29705785139055507,0.3072011751283228,-7.645984954118834e-06,0.0015444892302767244,-7.645984954118834e-06,-0.011441733353567685,-0.11556488202711535,-0.09102231572832054,0.43707151807700484,0.0012124083340268044,3.3978769702416867e-08,0.0001698938487830759,0.0,-0.0042564432375085115,0.10941072100848054,0.000611640419877826,0.08766960006495693,0.0030512941214759204,0.00047527924672371654,0.143923377611703,0.08930266718846591,-2.2226700448019866e-06,0.0004489794274060245,-2.2226700448019866e-06,-0.008315213192999769,-0.03359444244974283,-0.13229987751209377,0.00012705567385959442,0.002202776769670792,0.0002469387333024481,0.0003086734171204139,0.0,-0.30933453760963014,0.03359444244974283,0.13229987751209377,0.30933453760963014,0.000611640419877826,1.8275871554605498,CYLINDER,CYLINDER_1,0.4,0.6,True
0.05,0.05,AEROTWIN-4-001,IDLE,927.2413903382206,22.66787614722192,7.673062881761442,13.12616475515262,2.018181171350079,-7.4712830447412575,-0.6192237608648014,-0.2059347602548116,8.704156163135867,-0.2059347602548116,24.133292520202552,580.2169639808944,24.59088390548695,368.8491017608088,53.738262717169,0.0009714413888781,4.857206944390585,322.42705098312484,0.3154465482930871,928.6344318274733,329.89041574841593,22.666256782775353,7.532394638915972,13.11791979150046,2.0175472297328962,-7.603072382317385,-0.7739744053766148,-0.20592004853559703,8.703534349211335,-0.20592004853559703,24.04937708597932,579.7892518790551,24.944051087206425,370.4954442274195,53.735918239856474,0.0009713752928028291,4.856876464014146,322.42705098312484,0.3116922645315226,-1.3930414892527097,0.0016193644465687385,0.14066824284547064,0.008244963652160209,0.000633941617182554,0.13178933757612743,0.15475064451181342,-1.4711719214577368e-05,0.0006218139245319776,-1.4711719214577368e-05,0.08391543422323267,0.42771210183934727,-0.35316718171947414,-1.6463424666106903,0.002344477312526294,6.609607527095773e-08,0.00033048037643901296,0.0,0.003754283761564503,-0.1349846404314641,0.0011768636966342572,0.04089193105972983,0.005991979398372243,0.0009214267691606887,0.06385142324424777,0.04498565247436436,-4.276662562377141e-06,0.0001807598617825516,-4.276662562377141e-06,0.0609850539413028,0.12433491332539164,-0.5133243920341193,-0.0004785879263403169,0.004259588140491085,0.0004803493842366113,0.0006004367304487878,0.0,0.27284038964858304,0.12433491332539164,0.5133243920341193,0.27284038964858304,0.0011768636966342572,2.044277324614214,CYLINDER,CYLINDER_1,0.4,0.6,True
0.06,0.06,AEROTWIN-4-001,IDLE,928.3906211443066,22.648135119871085,13.21201154763926,13.025934846467957,2.010461104197799,-1.8243844030264933,14.291841382430972,-0.6683190037074467,-0.2057554155421321,-0.2057554155421321,24.168737405548544,578.3603916176646,24.96621567325235,370.1258774731183,53.70970190471048,0.000970636847085,4.853184235425119,322.42705098312484,0.218949632483944,929.4500934743631,385.6084816580643,22.646163381640456,16.73396617372556,13.015957430442382,2.009690984827753,1.7083177584554234,17.863246425036355,-0.6682608201032386,-0.20573750255208523,-0.20573750255208523,23.895173783623083,577.3184186200314,24.934643896429385,370.2950371890492,53.70685160382532,0.000970556633711536,4.852783168557679,322.42705098312484,0.1583740577970388,-1.0594723300565647,0.0019717382306296827,-3.5219546260862984,0.009977416025574115,0.0007701193700460074,-3.5327021614819167,-3.5714050426053827,-5.81836042080619e-05,-1.7912990046858868e-05,-1.7912990046858868e-05,0.2735636219254616,1.041972997633252,0.03157177682296464,-0.16915971593090262,0.002850300885157253,8.021337346403833e-08,0.0004010668674396811,0.0,0.06057557468690519,-0.10266204748610123,0.0014329492955157575,-1.0238240192111332,0.0072510290883532795,0.0011193595494854757,-1.7115805045939514,-1.0381991402922623,-1.6913838432576133e-05,-5.2072645485054845e-06,-5.2072645485054845e-06,0.19881077174815517,0.30289912721896856,0.0458892104984951,-4.917433602642517e-05,0.005178598991928147,0.0005829460280816737,0.0007286825353191878,0.0,4.402294672013459,0.30289912721896856,0.0458892104984951,4.402294672013459,0.0014329492955157575,1.9216509563386022,CYLINDER,CYLINDER_1,0.4,0.6,True
0.07,0.07,AEROTWIN-4-001,IDLE,935.294192242642,22.643307815859654,34.58941510401532,13.0015184368407,2.0085759701426986,19.57932069703192,36.52612811502053,-1.5252898908020076,-0.2057115601016041,-0.2057115601016041,23.251226414477543,576.5308148961798,24.78341076839566,370.6307637266602,53.70272441833357,0.0009704405112653,4.852202556326702,322.42705098312484,0.2640310481059098,943.1438721384073,441.3754872665261,22.65068217208375,43.730471635626145,13.038832481026844,2.011456187368432,28.68018296723087,45.67252969609537,-1.5257866393818202,-0.20577855518624194,-0.20577855518624194,23.742429228770217,574.9097057617605,24.925233970478633,370.3400798363982,53.71338449931152,0.0009707405038963447,4.853702519481724,322.42705098312484,0.4104357695133021,-7.849679895765348,-0.007374356224097767,-9.141056531610822,-0.03731404418614481,-0.0028802172257331726,-9.100862270198949,-9.146401581074834,0.0004967485798126337,6.699508463783865e-05,6.699508463783865e-05,-0.49120281429267365,1.621109134419271,-0.14182320208297128,0.29068389026195973,-0.010660080977956454,-2.999926310446807e-07,-0.0014999631550214332,0.0,-0.14640472140739225,-0.7606278968764872,-0.005359270511698957,-2.657283875468262,-0.027117764670163375,-0.004186362246705192,-4.4093324952514275,-2.6588376689171023,0.00014440365692227722,1.947531530169728e-05,1.947531530169728e-05,-0.3569787894568848,0.47125265535443916,-0.20613837512059774,8.450113089010456e-05,-0.019367879683787156,-0.002180179004685179,-0.0027252237554895213,0.0,-10.639878009258156,0.47125265535443916,0.20613837512059774,10.639878009258156,0.005359270511698957,1.8623998713947465,CYLINDER,CYLINDER_1,0.4,0.6,True
0.08,0.08,AEROTWIN-4-001,IDLE,935.4807740560108,22.694974775850152,10.643513645104544,13.26475186126901,2.028807257014302,-4.650045473178768,12.098615841806096,-1.0427403010303968,-0.2061809478355777,-0.2061809478355777,23.884660680944748,574.7020258855617,24.993515821031227,372.53344910807766,53.77753880267279,0.0009725500896326,4.862750448163242,322.42705098312484,0.2723373550670813,942.1973088539957,497.9641195948305,22.726195782711827,13.484484243054748,13.425870366523553,2.0410913835082076,-1.9824775069770122,15.144074571371956,-1.0441747772708398,-0.20646458669619325,-0.20646458669619325,23.5899315459138,572.567079487231,24.91572234807886,371.0951068061998,53.8228921009576,0.0009738336656344337,4.869168328172169,322.42705098312484,0.21402049149330007,-6.7165347979848775,-0.031221006861674283,-2.8409705979502036,-0.1611185052545423,-0.012284126493905756,-2.6675679662017555,-3.04545872956586,0.0014344762404430167,0.00028363886061555377,0.00028363886061555377,0.29472913503094844,2.134946398330726,0.0777934729523686,1.4383423018778672,-0.045353298284815935,-1.283576001833613e-06,-0.006417880008926957,0.0,0.058316863573781214,-0.6508270153086121,-0.022689685219240027,-0.8258635459157567,-0.11709193695824292,-0.01785483502021185,-1.2924263402140286,-0.8853077702226336,0.0004169989071055281,8.245315715568422e-05,8.245315715568422e-05,0.214192685342259,0.6206239530031179,0.11307190836100085,0.0004181227621737985,-0.08240061461630799,-0.009328313966814045,-0.011660392458079497,0.0,4.238144155071309,0.6206239530031179,0.11307190836100085,4.238144155071309,0.022689685219240027,2.051793392400345,CYLINDER,CYLINDER_1,0.4,0.6,True
0.09,0.09,AEROTWIN-4-001,IDLE,928.8507395100114,22.68273189275168,6.684022246681773,13.201995631662047,2.0240023710129127,-8.541975755993189,-0.1648557782447727,7.421338723686689,-0.2060697228059658,-0.3663909759541769,23.10048479765041,568.475409143478,25.020069115788303,370.855572874118,53.75978411533757,0.0009720485717059,4.860242858529949,322.42705098312484,0.323726172579606,938.2907644967028,554.4959581260703,22.720997285706005,7.256130319802459,13.398934796946172,2.03904289205231,-8.181847369196023,-0.20641735901471017,7.4338583991760325,-0.20641735901471017,-0.367009071461195,23.4390580506301,570.2826131995857,24.90622161832406,371.04298750016085,53.81533282104833,0.000973619478103409,4.868097390517045,322.42705098312484,0.31741135600330744,-9.440024986691355,-0.03826539295432596,-0.5721080731206856,-0.19693916528412458,-0.015040521039397348,-0.3601283867971663,0.04156158076993746,-0.01251967548934374,0.0003476362087443674,0.0006180955070180794,-0.338573252979689,-1.8072040561077074,0.11384749746424205,-0.18741462604282333,-0.05554870571076265,-1.5709063975090235e-06,-0.00785453198709618,0.0,0.006314816576298565,-0.9147311033615654,-0.027809151856341533,-0.1663104863722923,-0.1431243933750905,-0.021861222440984512,-0.17448080755676657,0.01208185487498182,-0.003639440549227831,0.00010105703742568819,0.000179678926458744,-0.2460561431538437,-0.52535001631038,0.16547601375616575,-5.448099594268119e-05,-0.10092424729426348,-0.011416470912129528,-0.014270588639346252,0.0,0.45892562327751196,0.52535001631038,0.16547601375616575,0.45892562327751196,0.027809151856341533,1.987312319812339,CYLINDER,CYLINDER_1,0.4,0.6,True
