run_id,timestamp_s,fault_class,fault_name,fault_severity,altitude_ft,ambient_temperature_c,ambient_pressure_kpa,humidity_pct,throttle,engine_load,injection_command,injection_timing,rpm,cht,egt,oil_pressure,oil_temperature,fuel_flow,battery_voltage,alternator_current,injection_timing_deg,vibration_rms,vibration_std,vibration_kurtosis,vibration_crest_factor,vibration_peak_frequency,vibration_1x,vibration_2x,vibration_3x,rpm_residual,cht_residual,egt_residual,oil_pressure_residual,oil_temperature_residual,fuel_flow_residual,vibration_residual,rpm_z,cht_z,egt_z,oil_pressure_z,oil_temperature_z,fuel_flow_z,vibration_z
151,0.99,0,NORMAL,0.0,8008.25,7.99175,75.23861391551395,50.0,0.6414258072344802,47.62890566588891,0.6593545168727561,25.84855484340688,2702.7279197841776,75.56895442254373,654.9059876729764,4.443521822709016,25.92751406040099,16.49198245194284,13.986395028950634,31.035645180862005,25.84855484340688,1.3944284788149441,0.34860711970373603,3.0,3.5,45.045465329736295,0.8366570872889665,0.27888569576298883,0.11155427830519553,1730.4209272535973,50.136006171880965,38.24938400280257,0.7340932560150701,0.9246435872066421,9.057663590779406,0.08376639312801837,57.68069757511991,25.068003085940482,4.7811730003503214,9.176165700188376,0.7705363226722017,15.096105984632343,0.6980532760668198
151,1.99,0,NORMAL,0.0,8016.583333333333,7.983416666666667,75.21463910721936,50.0,0.6728141153506619,49.943716627034874,0.6891734095831289,26.03688469210397,2812.711042667133,82.4182528116236,662.2073606517779,4.446448090080101,27.361798797977286,17.3646889076564,13.993980071908078,31.82035288376655,26.03688469210397,0.7758144439168679,0.19395361097921698,3.0,3.5,46.87851737778555,0.46548866635012076,0.1551628887833736,0.062065155513349436,1784.8640760802857,56.49207262574664,45.01838678584443,0.7043758426598559,2.3553412248411227,9.403874397113983,0.17199832486265376,59.49546920267619,28.24603631287332,5.627298348230553,8.804698033248199,1.962784354034269,15.673123995189972,1.4333193738554482
151,2.99,0,NORMAL,0.0,8024.916666666667,7.975083333333333,75.19067048534995,50.0,0.6620168655939292,49.12656501023177,0.6789160223142328,25.972101193563574,2632.047105422466,83.07841129787161,660.0736414711107,4.418961464565622,28.527255691048428,16.598582264194352,13.981520490029137,31.55042163984823,25.972101193563574,1.6589209891920855,0.4147302472980214,3.0,3.5,43.867451757041096,0.9953525935152513,0.3317841978384171,0.13271367913536686,1612.5708020921188,56.6436129033811,42.411985941706234,0.6521449441409377,3.5169998048880835,8.425824090474537,-0.23146313860499856,53.75236006973729,28.32180645169055,5.301498242713279,8.15181180176172,2.93083317074007,14.043040150790896,-1.928859488374988
151,3.99,0,NORMAL,0.0,8033.25,7.96675,75.16670804868438,50.0,0.6364632252815976,47.215243462586606,0.6546400640175177,25.818779351689585,2805.3156639247873,83.38225509709301,663.393507891731,4.446448090080101,29.432991486850547,16.591141071862744,13.993470045787918,30.91158063203994,25.818779351689585,1.1805850759050907,0.29514626897627266,3.0,3.5,46.75526106541312,0.7083510455430544,0.23611701518101813,0.09444680607240726,1712.3950169331808,56.47224451263094,45.44067382958235,0.6833434262589462,4.419268661321471,8.619602164197428,-0.20701900692296493,57.079833897772694,28.23612225631547,5.680084228697794,8.541792828236828,3.6827238844345596,14.366003606995713,-1.725158391024708
151,4.99,0,NORMAL,0.0,8041.583333333333,7.9584166666666665,75.14275179600152,50.0,0.6537160909436955,48.47967033489709,0.6710302863965107,25.922296545662174,2686.098547578563,83.38087983872892,659.0532650102759,4.445586881686641,30.493292717764657,16.7554532598791,13.985248175695075,31.34290227359239,25.922296545662174,2.2632486682542634,0.5658121670635659,3.0,3.5,44.76830912630938,1.357949200952558,0.4526497336508527,0.18105989346034107,1551.3730894042899,55.945974677036276,40.672912104614625,0.6501159541031951,5.475485718991056,8.311700360667178,2.0973821133580994,51.71243631347633,27.972987338518138,5.084114013076828,8.12644942628994,4.562904765825881,13.852833934445297,17.478184277984163
151,5.99,0,NORMAL,0.0,8049.916666666667,7.950083333333334,75.11880172608039,50.0,0.6699260351130302,49.665966940828895,0.6864297333573787,26.019556210678182,2683.8792241573046,83.37712259204412,663.404932687658,4.406753812697987,31.2890652641539,16.59838203108942,13.9850951189074,31.748150877825754,26.019556210678182,1.80839846743893,0.4520996168597325,3.0,3.5,44.73132040262174,1.0850390804633578,0.361679693487786,0.1446718773951144,1552.4261730418145,55.38432207322579,44.4844679248215,0.5930552024716409,6.2667240382969815,7.829147641431652,0.10948845868157209,51.74753910139382,27.692161036612895,5.560558490602688,7.413190030895511,5.222270031914151,13.048579402386087,0.9124038223464341
151,6.99,0,NORMAL,0.0,8058.25,7.94175,75.09485783770013,50.0,0.6474360049088917,47.983335551583274,0.6650642046634472,25.88461602945335,2808.2097710085536,82.85951806761616,662.8906409264744,4.446448090080101,31.971475350644475,16.898374442934138,13.9936696393799,31.185900122722295,25.88461602945335,0.42659334102284435,0.10664833525571109,3.0,3.5,46.80349618347589,0.2559560046137066,0.08531866820456888,0.03412746728182755,1591.5932841576366,54.34013150665067,43.59115475938711,0.6341714053677991,6.944902874446861,8.305596989153118,-1.401601772982932,53.05310947192122,27.170065753325336,5.448894344923389,7.927142567097489,5.787419062039051,13.84266164858853,-11.680014774857767
151,7.99,0,NORMAL,0.0,8066.583333333333,7.933416666666667,75.07092012964019,50.0,0.6631151127009942,49.129693227074945,0.6799593570659446,25.978690676205964,2660.4040741841777,83.59053606023733,660.2165463673412,4.434218104622432,32.91299635117769,16.803529461425267,13.983476143047186,31.577877817524854,25.978690676205964,2.132962040176911,0.5332405100442278,3.0,3.5,44.34006790306963,1.2797772241061467,0.42659240803538223,0.1706369632141529,1438.70319137955,54.48858613601061,40.409101515145494,0.5851960893665877,7.881472713761127,7.660462650697948,0.791144119161362,47.956773045984995,27.244293068005305,5.051137689393187,7.314951117082346,6.567893928134273,12.767437751163246,6.592867659678016
151,8.99,0,NORMAL,0.0,8074.916666666667,7.925083333333333,75.04698860067995,50.0,0.648138243843701,48.00476032312158,0.665731331651516,25.888829463062205,2654.5546596857503,83.1841710248282,659.5451809182182,4.403634115621095,33.53410935860322,16.151129448887023,13.983072735150742,31.203456096092523,25.888829463062205,1.0649651345289537,0.2662412836322384,3.0,3.5,44.24257766142917,0.6389790807173722,0.21299302690579075,0.0851972107623163,1375.0925864514197,53.520736051600565,39.33764696877688,0.5524349435728619,8.497810532041818,7.098402722257855,0.23942313578082197,45.836419548380654,26.760368025800283,4.91720587109711,6.905436794660774,7.081508776701515,11.830671203763092,1.9951927981735165
151,9.99,0,NORMAL,0.0,8083.25,7.91675,75.02306324959916,50.0,0.6512347039770504,48.21872428996223,0.6686729687781979,25.9074082238623,2775.1268579757407,83.422692949954,662.1817867638497,4.4377407850626245,34.09562068483143,16.61548692695333,13.991388059170742,31.28086759942626,25.9074082238623,2.059188880534901,0.5147972201337252,3.0,3.5,46.252114299595675,1.2355133283209405,0.4118377761069802,0.16473511044279207,1454.18696967855,53.170805894817235,41.53928415782866,0.5619331030952215,9.05415272821482,7.242485972603866,1.8322574635981823,48.472898989285,26.585402947408618,5.192410519728583,7.024163788690268,7.5451272735123505,12.070809954339778,15.26881219665152
