run_id,timestamp_s,altitude_ft,ambient_temperature_c,ambient_pressure_kpa,humidity_pct,throttle,engine_load,injection_command,injection_timing,rpm,cht,egt,oil_pressure,oil_temperature,fuel_flow,battery_voltage,alternator_current,injection_timing_deg,vibration_rms,vibration_std,vibration_kurtosis,vibration_crest_factor,vibration_peak_frequency,vibration_1x,vibration_2x,vibration_3x,rpm_residual,cht_residual,egt_residual,oil_pressure_residual,oil_temperature_residual,fuel_flow_residual,vibration_residual,rpm_z,cht_z,egt_z,oil_pressure_z,oil_temperature_z,fuel_flow_z,vibration_z,fault_class,fault_severity,active_fault_name
17,0.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7561601287390769,64.29641335404087,0.768352122302123,26.536960772434462,3233.739977492757,81.10090804381413,482.403131825121,5.092307488043181,68.56369910974811,17.660757873773722,14.143459941561963,33.00715919613201,26.536960772434462,0.20098315392459207,0.05024578848114802,2.7890092633289876,3.3486614323364576,76.34667739492308,0.1216160128739077,0.04053867095796924,0.016215468383187694,-1347.0606662026275,-62.695807032493676,-230.6853243868319,0.17285160390835053,-30.911671671608573,-4.894033116305373,-0.0017102008652541134,-89.8040444135085,-41.79720468832912,-57.67133109670797,3.4570320781670105,-38.63958958951071,-16.31344372101791,-0.08551004326270567,0,0.0,NORMAL
17,1.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7504649865673133,63.812154529397,0.7629417372389476,26.50278991940388,4079.7060993959535,84.4684279924024,554.9980207728279,4.917651491178752,70.56163064109185,20.617557809732602,14.102677904686018,33.96238377528138,26.50278991940388,0.2166501499163962,0.05416253747909905,2.8650047210168195,3.4259854929269276,75.87208221394278,0.12104649865673134,0.04034883288557711,0.016139533154230844,-472.6188334406129,-58.787248577587846,-155.12896150980805,-0.006930020910665746,-28.657458742535482,-1.7914563378028703,0.014905985488510631,-31.50792222937419,-39.19149905172523,-38.78224037745201,-0.13860041821331492,-35.82182342816935,-5.971521126009568,0.7452992744255316,0,0.0,NORMAL
17,2.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7400885583237702,62.929845221978326,0.7530841304075817,26.44053134994262,4364.527828518436,89.59926080257486,608.5866175902652,4.984400283039903,72.44606162658175,22.147361696793503,14.079259947923752,33.14038096585361,26.44053134994262,0.2030533550450676,0.0507633387612669,3.126439557502923,3.5120211353329265,75.00737986031417,0.12000885583237703,0.040002951944125675,0.01600118077765027,-135.91496310041475,-52.67065508427882,-96.14462200572825,0.050479985531295846,-26.30608848608614,0.003949864459890762,0.0030385953244392305,-9.06099754002765,-35.11377005618588,-24.036155501432063,1.009599710625917,-32.882610607607674,0.013166214866302539,0.15192976622196153,0,0.0,NORMAL
17,3.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7506350594183643,63.82661585037369,0.7631033064474461,26.503810356510186,4485.44417201935,93.48168973902439,641.1199472108981,4.971527622566457,75.94141300615851,22.08651846197984,14.10680080533579,34.286880232415164,26.503810356510186,0.19786063016333735,0.04946515754083434,3.1729160866381383,3.570754008734421,75.88625495153036,0.12106350594183643,0.04035450198061215,0.016141800792244858,-67.73112507247151,-49.790143751815734,-69.09547295428433,0.047099176042985746,-23.285329655766105,-0.32684898921002414,-0.003911879739723373,-4.515408338164767,-33.193429167877156,-17.273868238571083,0.9419835208597149,-29.10666206970763,-1.0894966307000806,-0.19559398698616864,0,0.0,NORMAL
17,4.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7583291468354161,64.48084530012505,0.7704126894936453,26.549974881012496,4565.069795393429,98.06100693898338,667.391063099725,4.977168948851165,76.22640881604528,22.288257486311135,14.124833325561223,34.24707820118606,26.549974881012496,0.19652993542451364,0.04913248385612841,3.035005720257712,3.4864966085930367,76.52742890295134,0.12183291468354158,0.040610971561180535,0.016244388624472212,-26.57593878365151,-45.941764856476624,-46.825282522324414,0.05966518100303908,-23.346567779646676,-0.3220532080998346,-0.00652492238138902,-1.771729252243434,-30.62784323765108,-11.706320630581104,1.1933036200607816,-29.183209724558345,-1.0735106936661154,-0.326246119069451,0,0.0,NORMAL
17,5.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7551764408759,64.21277022203965,0.767417618832105,26.5310586452554,4578.38174969384,100.13783567522253,684.4493629112635,4.960765786874562,77.93177208389189,22.79403753572095,14.167357530001278,34.03613213142184,26.5310586452554,0.20166000558687325,0.05041500139671831,3.0453958950728723,3.5238240840163884,76.264703406325,0.12151764408759001,0.04050588136253001,0.016202352545012004,2.499545314340139,-43.56542905408347,-28.12757561183753,0.04042458366287249,-21.49933274362185,0.2644257082364909,-0.000869401225776778,0.16663635428934262,-29.043619369388978,-7.031893902959382,0.8084916732574499,-26.87416592952731,0.8814190274549698,-0.0434700612888389,0,0.0,NORMAL
17,6.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7579702641218581,64.45032944717336,0.7700717509157652,26.54782158473115,4585.1472224835425,104.7217808267864,692.7912187583646,4.916427613848459,79.04088352882795,22.40914723085225,14.100772480919693,34.42985742248863,26.54782158473115,0.19633582069020622,0.049083955172551555,2.9223021897766275,3.115364422392748,76.49752201015484,0.12179702641218582,0.04059900880406195,0.016239603521624776,-4.704098125747805,-39.24689711088563,-21.238507852634598,-0.001399148441868725,-20.515943344753893,-0.19197725059895276,-0.006659223330103492,-0.31360654171652036,-26.164598073923752,-5.3096269631586495,-0.0279829688373745,-25.644929180942366,-0.6399241686631759,-0.3329611665051746,0,0.0,NORMAL
17,7.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7598222361067369,64.60780291308915,0.7718311243014001,26.55893341664042,4573.6066888284295,110.61388733431994,695.6808188727927,4.9301448483988874,81.8860851523403,21.949885387380526,14.08021847563241,33.523831091760684,26.55893341664042,0.21708176225513318,0.054270440563783294,2.986486736898216,3.438700889141734,76.65185300889473,0.12198222361067368,0.04066074120355789,0.016264296481423156,-25.504491705254623,-33.53072794191556,-19.311933170343536,0.013984860894950657,-17.7540804605611,-0.6986434643730384,0.013778056237343711,-1.7002994470169748,-22.353818627943706,-4.827983292585884,0.27969721789901314,-22.192600575701373,-2.328811547910128,0.6889028118671855,0,0.0,NORMAL
17,8.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7552164029809902,64.21616820605088,0.7674555828319407,26.531298417885942,4594.565053303313,114.76034643819501,713.9623067872653,4.841271276813187,84.19230235183366,22.402230707814095,14.103925083961276,34.07240913201953,26.531298417885942,0.23367399415390366,0.058418498538475916,2.9677023049885727,3.5141388320264633,76.2680335817492,0.12152164029809905,0.04050721343269969,0.016202885373079873,18.483038398361714,-28.946714691094556,1.3645879695174017,-0.07903396050392075,-15.24060077040913,-0.12840401766408505,0.03113792699040524,1.2322025598907809,-19.29780979406304,0.3411469923793504,-1.580679210078415,-19.050750963011414,-0.42801339221361684,1.556896349520262,0,0.0,NORMAL
17,9.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.755838525022981,64.26906734004146,0.7680465987718319,26.535031150137886,4573.712227063109,112.20555732256628,715.5744759099246,4.869933871407373,84.8396998063323,22.346704562700666,14.149626679299324,34.136671724380655,26.535031150137886,0.18238636328325697,0.04559659082081424,3.035312366320082,3.516621589696362,76.31987708524842,0.1215838525022981,0.04052795083409937,0.016211180333639746,-5.480398051796328,-31.560605400712433,2.6532536303413963,-0.04981145607194293,-14.62119880780007,-0.19985443371281164,-0.020253390887239875,-0.36535987011975524,-21.040403600474956,0.6633134075853491,-0.9962291214388586,-18.276498509750088,-0.6661814457093722,-1.0126695443619937,0,0.0,NORMAL
17,10.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7642896212532513,64.98766536692014,0.7760751401905888,26.585737727519508,4598.642048581763,119.06892032750908,716.0198266784441,4.9806590535967645,85.31010556989314,22.6580792714942,14.19747475558234,35.27443150205368,26.585737727519508,0.19730556321819903,0.04932639080454976,3.0575266821514546,3.4574611088496905,77.0241351044376,0.12242896212532513,0.04080965404177505,0.01632386161671002,-22.80605768449277,-25.50009653764529,-1.2959656408795581,0.06851971272469104,-14.5310923746014,-0.10479989521971333,-0.006742706990676195,-1.5204038456328515,-17.000064358430194,-0.32399141021988953,1.3703942544938208,-18.16386546825175,-0.3493329840657111,-0.33713534953380975,0,0.0,NORMAL
17,11.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7622766125361452,64.81649892261665,0.774162781909338,26.57365967521687,4591.429139884487,118.57943772027183,714.8470187825236,4.925665398797148,87.75864785745459,22.718352214480774,14.18081499795375,33.87536183196719,26.57365967521687,0.22632316252334198,0.056580790630835494,3.187669232617705,3.488366508323375,76.85638437801211,0.12222766125361453,0.04074255375120485,0.01629702150048194,-19.953922796239567,-25.798343316757453,-1.4220090039049182,0.011714350079678582,-11.991964694770175,0.0069994269058106795,0.022610393767317744,-1.3302615197493044,-17.198895544504968,-0.35550225097622956,0.23428700159357163,-14.989955868462719,0.023331423019368934,1.1305196883658872,0,0.0,NORMAL
17,12.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7563696588366858,64.31422973082925,0.7685511758948516,26.538217953020116,4591.549432494112,120.19960246996449,704.8595844630345,4.9569147520803405,89.26661513251544,22.39551284318146,14.098994930272923,35.66732452592181,26.538217953020116,0.19457410690746763,0.048643526726866906,3.221510248283836,3.3621475118577657,76.36413823639049,0.12163696588366857,0.0405456552945562,0.016218262117822478,9.701138310682836,-23.61701796561617,-8.33782739967512,0.03764744503335837,-10.218184503233644,-0.16464142583362573,-0.00815416956531334,0.6467425540455224,-15.744678643744114,-2.08445684991878,0.7529489006671675,-12.772730629042055,-0.5488047527787525,-0.40770847826566703,0,0.0,NORMAL
17,13.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7619226636603429,64.78640259465668,0.7738265304773257,26.571535981962057,4608.109245525992,124.481832353721,720.7775000929661,4.8319413785199234,88.13892614821329,22.652907818678063,14.050134064097424,33.76343126410509,26.571535981962057,0.21327622551415318,0.053319056378538295,3.069700924267036,3.405602846537055,76.82688863836191,0.12219226636603431,0.04073075545534477,0.016292302182137907,-1.5040727757223067,-19.862323540107056,4.69252572195478,-0.08232822418576724,-11.595758704600371,-0.04938504589934212,0.009622448237429332,-0.10027151838148711,-13.241549026738037,1.173131430488695,-1.6465644837153448,-14.494698380750464,-0.16461681966447372,0.4811224118714666,0,0.0,NORMAL
17,14.0,4418.930948362878,33.160549960327415,86.15680509314743,82.86680526015891,0.7626327339003183,64.84677997760068,0.7745010972053024,26.57579640340191,4628.017980086068,123.42276011710246,717.1849364390255,4.929821222765405,89.19067233428277,22.439919995829328,14.083968217054077,34.75340932867929,26.57579640340191,0.2021606488568843,0.05054016221422108,2.9789918268893167,3.449391665274223,76.88606115835985,0.12226327339003182,0.040754424463343944,0.016301769785337577,14.85431058447648,-20.98885244952328,0.7307255432269812,0.016190683275691953,-10.575965679329784,-0.2805483232750987,-0.0016114734598353941,0.990287372298432,-13.992568299682185,0.1826813858067453,0.32381366551383906,-13.21995709916223,-0.9351610775836624,-0.08057367299176971,0,0.0,NORMAL
