timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,0.15,913.3650031297698,54.0,22.48604081632653,38.74303548511851,12.432895492775145,2.004678682497464,24.305461309845903,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,24.891765770103355,611.5860071081111,25.113716275153312,256.79352563975425,37.22501818578376,0.0009642792065338145,4.821396032669073,322.42705098312484,0.3583105052240053,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.01,0.01,AEROTWIN-4-001,IDLE,0.15,918.0057230969038,108.69630017608634,22.551283983611444,31.441330683371106,12.755593311809173,2.0289294561977704,16.656807915364165,-0.20487553533648353,-0.20487553533648353,-1.4554834044310572,33.30656515847513,24.693192273952857,609.2199230440261,24.848253130093887,256.0818910659471,37.28705452629283,0.0009668802979136092,4.834401489568046,322.42705098312484,0.22988690836428602,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.02,0.02,AEROTWIN-4-001,IDLE,0.15,915.520945986841,163.8697827490279,22.595721596402832,2.4422975843505763,12.97912929544064,2.0455276555590967,-12.58235936664916,-0.20527924537429454,-0.20527924537429454,-0.42773213270574434,3.2805882078049096,25.195568951931303,606.3991798706886,24.90861817320319,259.09665976530306,37.32947748891787,0.0009686679066357076,4.843339533178538,322.42705098312484,0.43218354315189644,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.03,0.03,AEROTWIN-4-001,IDLE,0.15,922.1860434259571,218.68280727795653,22.56217454726677,28.199758974479607,12.810093416820283,2.032991154528367,13.356674403130956,-0.9608308324123854,-0.20497447471663688,29.570538756325266,-0.20497447471663688,25.16052459260182,604.487926586009,24.665127895341758,257.13456097525693,37.29743849043765,0.0009673171904786228,4.836585952393114,322.42705098312484,0.1682938866119358,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.04,0.04,AEROTWIN-4-001,IDLE,0.15,934.9066853685047,273.8784723427001,22.597781915502225,39.56467555740826,12.989567908076236,2.0462988287019206,24.5288088206301,-1.536208366964251,-0.20529796311022297,41.511479850592956,-0.20529796311022297,25.505067563072778,603.6388679397768,25.29752845036685,256.14346654473667,37.33144779046444,0.0009687511051771841,4.843755525885921,322.42705098312484,0.3892040187274552,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.05,0.05,AEROTWIN-4-001,IDLE,0.15,928.5010665803738,329.7768360183963,22.66279936706374,7.5810031479477695,13.322414852888706,2.0707089427723053,-7.812120647713241,-0.7772851810251619,-0.20588863835534688,8.770065605683625,-0.20588863835534688,25.692093718819923,599.543740901912,24.99116064692078,256.6561545175927,37.393781583168064,0.0009713911887321864,4.856955943660932,322.42705098312484,0.32026650965623954,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.06,0.06,AEROTWIN-4-001,IDLE,0.15,929.2136847963544,385.451398923012,22.642144612292917,16.589318410439535,13.215950267573497,2.0629386551562536,1.3104294877097846,17.663713194926597,-0.6629927993955956,-0.20570099254573396,-0.20570099254573396,24.939992097037972,598.5774928855551,24.921429720226737,257.36123512466884,37.373946145436406,0.0009705494087018451,4.8527470435092255,322.42705098312484,0.17501639193805746,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.07,0.07,AEROTWIN-4-001,IDLE,0.15,945.9942391811892,441.1635028671254,22.64561273013273,43.76025039037338,13.233779155936723,2.0642423302143085,28.462228904222346,45.69639493008604,-1.5246795398057633,-0.2057324999534522,-0.2057324999534522,24.475767421937807,595.6610665934115,24.955884338143274,256.6515795780639,37.377274515136904,0.0009706905500156184,4.853452750078093,322.42705098312484,0.438652851059643,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.08,0.08,AEROTWIN-4-001,IDLE,0.15,944.4750871900765,497.69098960711233,22.720598823603275,13.632323434344283,13.623983752965396,2.0925317386839186,-2.0841920573050317,15.087223687354545,-1.0420727749354861,-0.2064137390373879,-0.2064137390373879,25.795038381416113,592.0614700150568,25.060572324931044,256.9605581598401,37.449455890235726,0.0009737621943065502,4.868810971532751,322.42705098312484,0.223140707505751,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.09,0.09,AEROTWIN-4-001,IDLE,0.15,938.5870155570699,554.1587686428102,22.71512994684977,6.993257775055989,13.595218023963458,2.0904618944057343,-8.692422143313204,-0.2063640549904229,7.784575737262574,-0.2063640549904229,-0.37858985222573954,25.405137528109883,590.6382533299967,25.084582821088745,257.60804335695383,37.444177393782645,0.0009735368757079542,4.867684378539772,322.42705098312484,0.35291104888470987,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.1,0.1,AEROTWIN-4-001,IDLE,0.15,954.692972931151,610.3775281272291,22.692283556257333,44.353540927683,13.475574210180563,2.0818264292366964,28.796140288265743,-0.20615649844922843,46.22223488088816,-0.20615649844922843,-1.456380956306705,25.717444926999462,587.7871948129111,24.90627580914545,257.95978627504456,37.422150613034646,0.0009725978184357695,4.8629890921788475,322.42705098312484,0.45274968492952267,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
0.11,0.11,AEROTWIN-4-001,IDLE,0.15,953.701528037416,667.4212362640401,22.767736066797855,19.75637123418706,13.873954368765748,2.11041608025258,3.7720007851687325,-0.2068419748726864,21.40209303551573,-0.2068419748726864,-1.2320378515832977,25.13031735362432,585.1060219165527,24.784563741601524,258.18658595616273,37.495046418775985,0.0009757128162432456,4.878564081216228,322.42705098312484,0.11080889327854318,LUBRICATION,LUBRICATION_SYSTEM,0.6,0.4,True
