timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,0.15,916.8515263408474,54.0,22.48604081632653,38.74303548511851,12.25547646431168,1.940946216118477,24.546612804688355,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,24.645372865982498,586.1836035639643,25.18045537079064,366.20538307710535,53.40217375170921,0.0009637234280358007,4.818617140179003,322.42705098312484,0.3498196455461084,BEARING,BEARING,0.0,1.0,False
0.01,0.01,AEROTWIN-4-001,IDLE,0.15,917.3183121223419,108.70320865752521,22.5519289272631,31.437985377987832,12.576745783624267,1.9663257330731438,16.894913861290423,-0.2048813945672036,-0.2048813945672036,-1.4554656280005818,33.30321379512282,24.612855365080044,583.3971829907696,24.557485755121757,369.4744094385943,53.485626175181835,0.0009663414833415967,4.831707416707983,322.42705098312484,0.21741842362438285,BEARING,BEARING,5.277777777777778e-05,0.9999472222222222,False
0.02,0.02,AEROTWIN-4-001,IDLE,0.15,915.546414965916,163.89042094479493,22.596996874844447,2.4365254510819208,12.800283667946363,1.9838281017371466,-12.34758631860159,-0.20529083111609173,-0.20529083111609173,-0.42722347872306304,3.2743305920371673,23.924935431446126,584.9089850971638,24.866819914393375,369.4562090828326,53.542940011389234,0.0009681486005494448,4.8407430027472245,322.42705098312484,0.43301271274623343,BEARING,BEARING,0.00010555555555555555,0.9998944444444444,False
0.03,0.03,AEROTWIN-4-001,IDLE,0.15,926.5458912831399,218.72390094044997,22.56408169972046,28.23624028039444,12.636718146851791,1.9712164212308259,13.628305712311823,-0.9617725758042175,-0.2049918009531475,29.607996458104953,-0.2049918009531475,24.320919301125954,580.4449279352058,24.816737260558174,367.7956206447927,53.50106234213716,0.00096682746382989,4.83413731914945,322.42705098312484,0.16473072395550276,BEARING,BEARING,0.00015833333333333332,0.9998416666666666,False
0.04,0.04,AEROTWIN-4-001,IDLE,0.15,930.6192402244245,273.94780313571977,22.60040389464892,39.538305269020476,12.817309255055848,1.9853565239351065,24.735639490029524,-1.5362594462711539,-0.20532178345596072,41.48520828220355,-0.20532178345596072,23.360064101601385,575.8862685720997,25.04754568144202,369.09863600575176,53.547280579305564,0.0009682857592994551,4.841428796497275,322.42705098312484,0.35953976520510206,BEARING,BEARING,0.0002111111111111111,0.9997888888888888,False
0.05,0.05,AEROTWIN-4-001,IDLE,0.15,930.6763321456842,329.8803292041575,22.66594792561707,7.536706008247613,13.14835883669075,2.0109383915294496,-7.622591219972588,-0.7749814829481574,-0.20591724260775313,8.723521976411277,-0.20591724260775313,23.88144081326486,575.3938574605949,24.80931149026135,369.27875800878616,53.63100112660397,0.0009709394865773908,4.854697432886954,322.42705098312484,0.35173723339739277,BEARING,BEARING,0.00026388888888888886,0.9997361111111112,False
0.06,0.06,AEROTWIN-4-001,IDLE,0.15,928.9926779269969,385.5944841196662,22.645802163283257,16.721069253660296,13.045891897236952,2.00319299859102,1.671984357832324,17.79911491589478,-0.6665772203756146,-0.20573422092943536,-0.20573422092943536,23.35668163008907,570.9979402537174,25.25046679778437,370.7020491983658,53.60522434689008,0.0009701207666543232,4.850603833271617,322.42705098312484,0.18019450404759074,BEARING,BEARING,0.00031666666666666665,0.9996833333333334,False
0.07,0.07,AEROTWIN-4-001,IDLE,0.15,943.1870655588184,441.3565378587328,22.650225053643148,43.73317069185815,13.0683332853777,2.005020974146079,28.659816432334374,45.67049964844443,-1.5257801519391174,-0.20577440232358016,-0.20577440232358016,23.23833049248389,568.3671169167968,25.04102563715857,370.28876328813374,53.610880105979064,0.0009703002780358805,4.851501390179402,322.42705098312484,0.44295546540359315,BEARING,BEARING,0.00036944444444444443,0.9996305555555556,False
0.08,0.08,AEROTWIN-4-001,IDLE,0.15,939.9510395134967,497.9396348593956,22.725689257475473,13.497711867474337,13.456004051983843,2.034650342016021,-1.9929425265255274,14.947958841445722,-1.0373270040131835,-0.206459984979101,-0.206459984979101,23.368806108738273,566.6984896001801,24.994740036751235,369.87109737739985,53.70767636939035,0.0009733835349595702,4.866917674797851,322.42705098312484,0.2410437168081817,BEARING,BEARING,0.0004222222222222222,0.9995777777777778,False
0.09,0.09,AEROTWIN-4-001,IDLE,0.15,938.1245896282769,554.4656382622674,22.720463000894725,7.232387633712084,13.428862939798714,2.032704565463005,-8.229179871549636,-0.20641250510542442,8.031925444726255,-0.20641250510542442,-0.3867128008033222,23.78753451076182,562.3999879530262,25.02210566202591,371.739510962665,53.70095449494862,0.0009731687541274917,4.865843770637459,322.42705098312484,0.3226723583180819,BEARING,BEARING,0.000475,0.999525,False
0.1,0.1,AEROTWIN-4-001,IDLE,0.15,955.2880246744404,610.7558930273923,22.698849133721534,44.40114256173649,13.317083079197156,2.024333704963238,29.0597257775761,-0.20621614588210851,46.273775284716706,-0.20621614588210851,-1.4602004312159995,22.29978381104922,562.3457339171308,25.028071376257817,371.7617513263914,53.67318439649157,0.0009722824850188312,4.861412425094156,322.42705098312484,0.46695692129308886,BEARING,BEARING,0.0005277777777777777,0.9994722222222222,False
0.11,0.11,AEROTWIN-4-001,IDLE,0.15,950.4622336903664,667.8786476129485,22.774930914722535,19.47700509923747,13.713899562070845,2.0543807747314102,3.708724762435215,-0.20690733914734613,21.115679602652726,-0.20690733914734613,-1.2248598251205631,22.8298119946429,557.6531662344277,24.854448105801772,369.66270913476853,53.77114580022034,0.0009754164367953195,4.877082183976597,322.42705098312484,0.12290280459547719,BEARING,BEARING,0.0005805555555555555,0.9994194444444444,False
0.12,0.12,AEROTWIN-4-001,IDLE,0.15,948.6223916854752,5.107649336636314,22.784591940644805,1.177535036038516,13.764962142814985,2.058310444634258,-14.645737551410729,-0.20699510833419876,-0.20699510833419876,-0.13821157614131868,1.7297368288482322,22.419812874190367,558.2854248752407,24.704964207651006,370.4033232157711,53.783627426584665,0.0009758172570142891,4.879086285071446,322.42705098312484,0.4500750317911241,BEARING,BEARING,0.0006333333333333333,0.9993666666666666,False
0.13,0.13,AEROTWIN-4-001,IDLE,0.15,961.4269138393682,61.91708158554807,22.746376203541143,42.64653892657656,13.563868746294228,2.0433278880552614,27.039342292227072,-0.206647923242517,-0.206647923242517,-1.3673902114715688,44.42722498453316,22.087545797608964,556.8711495961809,24.907961662514563,371.1631384320355,53.73431045949572,0.0009742355383215456,4.871177691607728,322.42705098312484,0.4275472192922495,BEARING,BEARING,0.0006861111111111112,0.9993138888888888,False
0.14,0.14,AEROTWIN-4-001,IDLE,0.15,963.8627219543708,119.50113393153694,22.81679638491971,24.874838841639605,13.936288518726487,2.071298746471251,8.867251576441866,-0.20728768159813485,-0.20728768159813485,-1.3530899566859922,26.642504161521867,21.773796985514966,553.0089205383605,24.91877496915715,371.01839782619595,53.825304256770394,0.0009771580803652094,4.885790401826047,322.42705098312484,0.10435677674021498,BEARING,BEARING,0.0007388888888888889,0.9992611111111112,False
0.15,0.15,AEROTWIN-4-001,IDLE,0.15,954.1594398754368,177.33921432313122,22.83976191384184,0.0,14.059517665754333,2.0805458566892727,-16.140063522443604,-0.20749632049584135,-0.20749632049584135,-0.07224417100743884,0.21815460790973368,21.834444454014804,552.5353584476715,24.96848992707875,371.64455931015914,53.85509123322491,0.0009781187004365946,4.890593502182973,322.42705098312484,0.48054347099621425,BEARING,BEARING,0.0007916666666666665,0.9992083333333334,False
0.16,0.16,AEROTWIN-4-001,IDLE,0.15,968.2763440593338,234.71491595427096,22.797913151841477,39.65976804978158,13.835622359003352,2.0640220550419017,23.760123635736328,-1.2679980816364071,-0.2071161298368871,41.341998391091764,-0.2071161298368871,21.368339814472055,550.2876618916988,24.941973165461317,371.64460694062683,53.8008537211814,0.0009763710007552261,4.881855003776131,322.42705098312484,0.3738405692305634,BEARING,BEARING,0.0008444444444444444,0.9991555555555556,False
0.17,0.17,AEROTWIN-4-001,IDLE,0.15,970.1801384355838,292.7712949879291,22.859446806660074,29.289342187403754,14.165847806541514,2.0886187420969446,13.034875638765296,-1.4361627599656592,-0.20767515523346017,31.140855257836336,-0.20767515523346017,21.043151640441174,545.6556560184096,24.727401214772193,371.78212212853396,53.880667729546246,0.0009789450694808151,4.8947253474040755,322.42705098312484,0.17768816053651298,BEARING,BEARING,0.0008972222222222222,0.9991027777777778,False
0.18,0.18,AEROTWIN-4-001,IDLE,0.15,964.4099724644348,351.20109570187674,22.893011560512324,0.6673039561604516,14.34866482084068,2.1021636898123615,-15.78352455449259,-0.23860557738333515,-0.20798008673620363,1.321869707016194,-0.20798008673620363,21.057201317402395,546.5141815571088,24.901405667475125,370.0019854151942,53.92437435907826,0.0009803604904022524,4.901802452011262,322.42705098312484,0.46842554416686377,BEARING,BEARING,0.00095,0.99905,False
0.19,0.19,AEROTWIN-4-001,IDLE,0.15,974.3279702120171,409.17873174441763,22.852351607353928,36.48863940091945,14.127447038676895,2.086005876981224,20.275186485261333,38.082185070973196,-1.1783242775461957,-0.20761069625377537,-0.20761069625377537,20.47857120947204,544.9716164498244,24.71904108486589,368.6679998268171,53.871444195785045,0.000978646896520244,4.89323448260122,322.42705098312484,0.31851123124782366,BEARING,BEARING,0.0010027777777777778,0.9989972222222222,True
0.2,0.2,AEROTWIN-4-001,IDLE,0.15,982.7891209340866,467.73720909418165,22.904545927545982,32.52932062199066,14.411932911357846,2.107015338325053,16.01037237230776,34.43194025701962,-1.4864498850532812,-0.2080848749878396,-0.2080848749878396,20.702945370871035,544.3444876978874,24.901962729638566,370.51037397320704,53.93942218433311,0.0009808487606549998,4.9042438032749995,322.42705098312484,0.22738008754431613,BEARING,BEARING,0.0010555555555555555,0.9989444444444444,True
0.21,0.21,AEROTWIN-4-001,IDLE,0.15,972.2869313621638,526.7543498266286,22.945527829959506,1.6893228605168806,14.63858202279485,2.1236306402252683,-15.072889802503237,2.464460227601371,-0.3582229864082106,-0.2084571903381398,-0.2084571903381398,20.712570741016233,540.932559346623,24.744858308861925,372.3181248190983,53.99300596715319,0.0009825913889502456,4.912956944751229,322.42705098312484,0.4486766711713455,BEARING,BEARING,0.0011083333333333331,0.9988916666666666,True
0.22,0.22,AEROTWIN-4-001,IDLE,0.15,984.0008383467467,585.339684073701,22.906951290749646,33.90372765405332,14.425155542105536,2.1082039613427246,17.37036815060506,-0.20810672740539538,35.43011738178726,-0.20810672740539538,-1.110176272923152,20.424797599244,538.2747640534526,24.67544900973935,372.3157457587663,53.94256207451857,0.0009809507048874544,4.904753524437272,322.42705098312484,0.26260463291773894,BEARING,BEARING,0.001161111111111111,0.9988388888888889,True
